,省,省（代码）,日期,现存确诊,新增确诊,本土新增确诊,无症状(只有本土),新增境外输入(阳性),新增治愈,新增死亡,累计确诊,累计治愈,累计死亡,累计境外输入(阳性)
20232,黑龙江,230000,2022/2/20,12,2,2,,0,0,0,2068,2043,13,408
20233,黑龙江,230000,2022/2/19,10,0,1,,0,1,0,2066,2043,13,408
20234,黑龙江,230000,2022/2/18,11,0,0,,0,1,0,2066,2042,13,408
20235,黑龙江,230000,2022/2/17,12,0,0,,0,4,0,2066,2041,13,408
20236,黑龙江,230000,2022/2/16,16,0,0,,0,2,0,2066,2037,13,408
20237,黑龙江,230000,2022/2/15,18,0,0,,0,4,0,2066,2035,13,408
20238,黑龙江,230000,2022/2/14,22,1,0,,1,0,0,2066,2031,13,408
20239,黑龙江,230000,2022/2/13,21,0,0,,0,1,0,2065,2031,13,407
20240,黑龙江,230000,2022/2/12,22,0,0,,0,4,0,2065,2030,13,407
20241,黑龙江,230000,2022/2/11,26,1,0,,1,0,0,2065,2026,13,407
20242,黑龙江,230000,2022/2/10,25,0,0,,0,1,0,2064,2026,13,406
20243,黑龙江,230000,2022/2/9,26,0,0,,0,3,0,2064,2025,13,406
20244,黑龙江,230000,2022/2/8,29,0,0,,0,0,0,2064,2022,13,406
20245,黑龙江,230000,2022/2/7,29,0,0,,0,0,0,2064,2022,13,406
20246,黑龙江,230000,2022/2/6,29,0,0,,0,0,0,2064,2022,13,406
20247,黑龙江,230000,2022/2/5,29,0,0,,0,0,0,2064,2022,13,406
20248,黑龙江,230000,2022/2/4,29,0,0,,0,0,0,2064,2022,13,406
20249,黑龙江,230000,2022/2/3,29,0,0,,0,0,0,2064,2022,13,406
20250,黑龙江,230000,2022/2/2,29,0,0,,0,0,0,2064,2022,13,406
20251,黑龙江,230000,2022/2/1,29,0,0,,0,0,0,2064,2022,13,406
20252,黑龙江,230000,2022/1/31,29,0,0,,0,0,0,2064,2022,13,406
20253,黑龙江,230000,2022/1/30,29,1,1,,0,0,0,2064,2022,13,406
20254,黑龙江,230000,2022/1/29,28,8,8,,0,0,0,2063,2022,13,406
20255,黑龙江,230000,2022/1/28,20,2,2,,0,0,0,2055,2022,13,406
20256,黑龙江,230000,2022/1/27,18,9,9,,0,0,0,2053,2022,13,406
20257,黑龙江,230000,2022/1/26,9,5,5,,0,0,0,2044,2022,13,406
20258,黑龙江,230000,2022/1/25,4,4,4,,0,0,0,2039,2022,13,406
20259,黑龙江,230000,2022/1/24,0,0,0,,0,0,0,2035,2022,13,406
20260,黑龙江,230000,2022/1/23,0,0,0,,0,0,0,2035,2022,13,406
20261,黑龙江,230000,2022/1/22,0,0,0,,0,0,0,2035,2022,13,406
20262,黑龙江,230000,2022/1/21,0,0,0,,0,0,0,2035,2022,13,406
20263,黑龙江,230000,2022/1/20,0,0,0,,0,0,0,2035,2022,13,406
20264,黑龙江,230000,2022/1/19,0,0,0,,0,0,0,2035,2022,13,406
20265,黑龙江,230000,2022/1/18,0,0,0,,0,0,0,2035,2022,13,406
20266,黑龙江,230000,2022/1/17,0,0,0,,0,0,0,2035,2022,13,406
20267,黑龙江,230000,2022/1/16,0,0,0,,0,0,0,2035,2022,13,406
20268,黑龙江,230000,2022/1/15,0,0,,,0,0,0,2035,2022,13,406
20269,黑龙江,230000,2022/1/14,0,0,,,0,0,0,2035,2022,13,406
20270,黑龙江,230000,2022/1/13,0,0,,,0,0,0,2035,2022,13,406
20271,黑龙江,230000,2022/1/12,0,0,,,0,0,0,2035,2022,13,406
20272,黑龙江,230000,2022/1/11,0,0,,,0,0,0,2035,2022,13,406
20273,黑龙江,230000,2022/1/10,0,0,,,0,0,0,2035,2022,13,406
20274,黑龙江,230000,2022/1/9,0,0,,,0,0,0,2035,2022,13,406
20275,黑龙江,230000,2022/1/8,0,0,,,0,0,0,2035,2022,13,406
20276,黑龙江,230000,2022/1/7,0,0,,,0,0,0,2035,2022,13,406
20277,黑龙江,230000,2022/1/6,0,0,,,0,0,0,2035,2022,13,406
20278,黑龙江,230000,2022/1/5,0,0,,,0,0,0,2035,2022,13,406
20279,黑龙江,230000,2022/1/4,0,0,,,0,0,0,2035,2022,13,406
20280,黑龙江,230000,2022/1/3,0,0,,,0,0,0,2035,2022,13,406
20281,黑龙江,230000,2022/1/2,0,0,,,0,0,0,2035,2022,13,406
20282,黑龙江,230000,2022/1/1,0,0,,,0,0,0,2035,2022,13,406
20283,黑龙江,230000,2021/12/31,0,0,,,,-4,0,2035,2022,13,
20284,黑龙江,230000,2021/12/30,0,0,,,,0,0,2035,2026,13,
20285,黑龙江,230000,2021/12/29,0,0,,,,0,0,2035,2026,13,
20286,黑龙江,230000,2021/12/28,0,0,,,,8,0,2035,2026,13,
20287,黑龙江,230000,2021/12/27,4,0,,,,1,0,2035,2018,13,
20288,黑龙江,230000,2021/12/26,5,0,,,,1,0,2035,2017,13,
20289,黑龙江,230000,2021/12/25,6,0,,,,4,0,2035,2016,13,
20290,黑龙江,230000,2021/12/24,10,0,,,,4,0,2035,2012,13,
20291,黑龙江,230000,2021/12/23,14,0,,,,1,0,2035,2008,13,
20292,黑龙江,230000,2021/12/22,15,0,,,,1,0,2035,2007,13,
20293,黑龙江,230000,2021/12/21,16,0,,,,2,0,2035,2006,13,
20294,黑龙江,230000,2021/12/20,18,0,,,,3,0,2035,2004,13,
20295,黑龙江,230000,2021/12/19,21,0,,,,2,0,2035,2001,13,
20296,黑龙江,230000,2021/12/18,23,0,,,,8,0,2035,1999,13,
20297,黑龙江,230000,2021/12/17,31,0,,,,1,0,2035,1991,13,
20298,黑龙江,230000,2021/12/16,32,0,,,,1,0,2035,1990,13,
20299,黑龙江,230000,2021/12/15,33,0,,,,9,0,2035,1989,13,
20300,黑龙江,230000,2021/12/14,42,0,,,,0,0,2035,1980,13,
20301,黑龙江,230000,2021/12/13,42,1,,,,0,0,2035,1980,13,
20302,黑龙江,230000,2021/12/12,41,0,,,,1,0,2034,1980,13,
20303,黑龙江,230000,2021/12/11,42,1,,,,0,0,2034,1979,13,
20304,黑龙江,230000,2021/12/10,41,0,,,,0,0,2033,1979,13,
20305,黑龙江,230000,2021/12/9,41,2,,,,1,0,2033,1979,13,
20306,黑龙江,230000,2021/12/8,40,4,,,,0,0,2031,1978,13,
20307,黑龙江,230000,2021/12/7,36,1,,,,1,0,2027,1978,13,
20308,黑龙江,230000,2021/12/6,36,2,,,0,0,0,2026,1977,13,541
20309,黑龙江,230000,2021/12/5,34,7,,,0,2,0,2024,1977,13,541
20310,黑龙江,230000,2021/12/4,29,10,,,0,1,0,2017,1975,13,541
20311,黑龙江,230000,2021/12/3,20,5,,,0,24,0,2007,1974,13,541
20312,黑龙江,230000,2021/12/2,39,10,,,0,3,0,2002,1950,13,541
20313,黑龙江,230000,2021/12/1,32,0,,,1,4,0,1992,1947,13,541
20314,黑龙江,230000,2021/11/30,36,0,,,1,7,0,1992,1943,13,540
20315,黑龙江,230000,2021/11/29,43,0,,,0,3,0,1992,1936,13,539
20316,黑龙江,230000,2021/11/28,46,0,,,0,5,0,1992,1933,13,539
20317,黑龙江,230000,2021/11/27,51,0,,,0,11,0,1992,1928,13,539
20318,黑龙江,230000,2021/11/26,62,0,,,0,12,0,1992,1917,13,539
20319,黑龙江,230000,2021/11/25,74,0,,,0,19,0,1992,1905,13,539
20320,黑龙江,230000,2021/11/24,93,0,,,0,23,0,1992,1886,13,539
20321,黑龙江,230000,2021/11/23,116,0,,,0,17,0,1992,1863,13,539
20322,黑龙江,230000,2021/11/22,133,0,,,1,18,0,1992,1846,13,539
20323,黑龙江,230000,2021/11/21,151,0,,,0,14,0,1992,1828,13,538
20324,黑龙江,230000,2021/11/20,165,0,,,0,5,0,1992,1814,13,538
20325,黑龙江,230000,2021/11/19,170,0,,,0,20,0,1992,1809,13,538
20326,黑龙江,230000,2021/11/18,190,0,,,0,3,0,1992,1789,13,538
20327,黑龙江,230000,2021/11/17,193,0,,,0,14,0,1992,1786,13,538
20328,黑龙江,230000,2021/11/16,207,0,,,1,20,0,1992,1772,13,538
20329,黑龙江,230000,2021/11/15,227,2,,,0,16,0,1992,1752,13,537
20330,黑龙江,230000,2021/11/14,241,2,,,0,13,0,1990,1736,13,537
20331,黑龙江,230000,2021/11/13,252,2,,,0,9,0,1988,1723,13,537
20332,黑龙江,230000,2021/11/12,259,2,,,0,5,0,1986,1714,13,537
20333,黑龙江,230000,2021/11/11,262,7,,,0,4,0,1984,1709,13,537
20334,黑龙江,230000,2021/11/10,259,7,,,0,0,0,1977,1705,13,537
20335,黑龙江,230000,2021/11/9,252,4,,,0,4,0,1970,1705,13,537
20336,黑龙江,230000,2021/11/8,252,8,,,0,1,0,1966,1701,13,537
20337,黑龙江,230000,2021/11/7,245,6,,,0,2,0,1958,1700,13,537
20338,黑龙江,230000,2021/11/6,241,6,,,0,0,0,1952,1698,13,537
20339,黑龙江,230000,2021/11/5,235,16,,,0,0,0,1946,1698,13,537
20340,黑龙江,230000,2021/11/4,219,28,,,0,0,0,1930,1698,13,537
20341,黑龙江,230000,2021/11/3,191,45,,,0,0,0,1902,1698,13,537
20342,黑龙江,230000,2021/11/2,146,35,,,0,0,0,1857,1698,13,537
20343,黑龙江,230000,2021/11/1,111,27,,,1,0,0,1822,1698,13,537
20344,黑龙江,230000,2021/10/31,84,27,,,0,0,0,1795,1698,13,536
20345,黑龙江,230000,2021/10/30,57,19,,,0,0,0,1768,1698,13,536
20346,黑龙江,230000,2021/10/29,38,26,,,0,0,0,1749,1698,13,536
20347,黑龙江,230000,2021/10/28,12,9,,,0,0,0,1723,1698,13,536
20348,黑龙江,230000,2021/10/27,3,1,,,0,1,0,1714,1698,13,536
20349,黑龙江,230000,2021/10/26,3,0,,,0,0,0,1713,1697,13,536
20350,黑龙江,230000,2021/10/25,3,0,,,2,0,0,1713,1697,13,536
20351,黑龙江,230000,2021/10/24,3,0,,,0,0,0,1713,1697,13,534
20352,黑龙江,230000,2021/10/23,3,1,,,0,0,0,1713,1697,13,534
20353,黑龙江,230000,2021/10/22,2,0,,,0,0,0,1712,1697,13,534
20354,黑龙江,230000,2021/10/21,2,0,,,0,0,0,1712,1697,13,534
20355,黑龙江,230000,2021/10/20,2,0,,,0,2,0,1712,1697,13,534
20356,黑龙江,230000,2021/10/19,4,0,,,0,7,0,1712,1695,13,534
20357,黑龙江,230000,2021/10/18,11,0,,,0,0,0,1712,1688,13,534
20358,黑龙江,230000,2021/10/17,11,0,,,0,2,0,1712,1688,13,534
20359,黑龙江,230000,2021/10/16,13,1,,,0,0,0,1712,1686,13,534
20360,黑龙江,230000,2021/10/15,12,0,,,0,4,0,1711,1686,13,534
20361,黑龙江,230000,2021/10/14,16,0,,,0,17,0,1711,1682,13,534
20362,黑龙江,230000,2021/10/13,33,0,,,0,4,0,1711,1665,13,534
20363,黑龙江,230000,2021/10/12,37,0,,,0,8,0,1711,1661,13,534
20364,黑龙江,230000,2021/10/11,45,0,,,0,15,0,1711,1653,13,534
20365,黑龙江,230000,2021/10/10,60,0,,,0,8,0,1711,1638,13,534
20366,黑龙江,230000,2021/10/9,68,0,,,0,0,0,1711,1630,13,534
20367,黑龙江,230000,2021/10/8,68,0,,,0,12,0,1711,1630,13,534
20368,黑龙江,230000,2021/10/7,80,0,,,0,2,0,1711,1618,13,534
20369,黑龙江,230000,2021/10/6,82,0,,,0,3,0,1711,1616,13,534
20370,黑龙江,230000,2021/10/5,85,2,,,0,1,0,1711,1613,13,534
20371,黑龙江,230000,2021/10/4,84,1,,,0,0,0,1709,1612,13,534
20372,黑龙江,230000,2021/10/3,83,3,,,0,3,0,1708,1612,13,534
20373,黑龙江,230000,2021/10/2,83,1,,,0,1,0,1705,1609,13,534
20374,黑龙江,230000,2021/10/1,83,2,,,0,3,0,1704,1608,13,534
20375,黑龙江,230000,2021/9/30,84,10,,,1,0,0,1702,1605,13,534
20376,黑龙江,230000,2021/9/29,74,6,,,2,2,0,1692,1605,13,533
20377,黑龙江,230000,2021/9/28,70,8,,,0,0,0,1686,1603,13,531
20378,黑龙江,230000,2021/9/27,62,11,,,0,0,0,1678,1603,13,531
20379,黑龙江,230000,2021/9/26,51,11,,,0,0,0,1667,1603,13,531
20380,黑龙江,230000,2021/9/25,40,4,,,0,0,0,1656,1603,13,531
20381,黑龙江,230000,2021/9/24,36,8,,,0,1,0,1652,1603,13,531
20382,黑龙江,230000,2021/9/23,29,15,,,1,3,0,1644,1602,13,531
20383,黑龙江,230000,2021/9/22,17,8,,,2,0,0,1629,1599,13,530
20384,黑龙江,230000,2021/9/21,9,3,,,1,0,0,1621,1599,13,528
20385,黑龙江,230000,2021/9/20,6,2,,,1,0,0,1618,1599,13,527
20386,黑龙江,230000,2021/9/19,4,0,,,2,0,0,1616,1599,13,526
20387,黑龙江,230000,2021/9/18,4,0,,,3,0,0,1616,1599,13,524
20388,黑龙江,230000,2021/9/17,4,0,,,1,0,0,1616,1599,13,521
20389,黑龙江,230000,2021/9/16,4,0,,,3,0,0,1616,1599,13,520
20390,黑龙江,230000,2021/9/15,4,0,,,10,0,0,1616,1599,13,517
20391,黑龙江,230000,2021/9/14,4,0,,,0,0,0,1616,1599,13,507
20392,黑龙江,230000,2021/9/13,4,0,,,0,0,0,1616,1599,13,507
20393,黑龙江,230000,2021/9/12,4,0,,,0,0,0,1616,1599,13,507
20394,黑龙江,230000,2021/9/11,4,0,,,1,0,0,1616,1599,13,507
20395,黑龙江,230000,2021/9/10,4,0,,,2,0,0,1616,1599,13,506
20396,黑龙江,230000,2021/9/9,4,0,,,1,0,0,1616,1599,13,504
20397,黑龙江,230000,2021/9/8,4,0,,,1,0,0,1616,1599,13,503
20398,黑龙江,230000,2021/9/7,4,0,,,0,0,0,1616,1599,13,502
20399,黑龙江,230000,2021/9/6,4,0,,,1,0,0,1616,1599,13,502
20400,黑龙江,230000,2021/9/5,4,0,,,1,0,0,1616,1599,13,501
20401,黑龙江,230000,2021/9/4,4,0,,,1,0,0,1616,1599,13,500
20402,黑龙江,230000,2021/9/3,4,1,,,4,0,0,1616,1599,13,499
20403,黑龙江,230000,2021/9/2,3,0,,,0,0,0,1615,1599,13,495
20404,黑龙江,230000,2021/9/1,3,0,,,2,0,0,1615,1599,13,495
20405,黑龙江,230000,2021/8/31,3,0,,,1,0,0,1615,1599,13,493
20406,黑龙江,230000,2021/8/30,3,0,,,0,0,0,1615,1599,13,492
20407,黑龙江,230000,2021/8/29,3,0,,,0,0,0,1615,1599,13,492
20408,黑龙江,230000,2021/8/28,3,0,,,6,0,0,1615,1599,13,492
20409,黑龙江,230000,2021/8/27,3,1,,,0,0,0,1615,1599,13,486
20410,黑龙江,230000,2021/8/26,2,0,,,0,0,0,1614,1599,13,486
20411,黑龙江,230000,2021/8/25,2,0,,,0,0,0,1614,1599,13,486
20412,黑龙江,230000,2021/8/24,2,0,,,1,0,0,1614,1599,13,486
20413,黑龙江,230000,2021/8/23,2,0,,,0,0,0,1614,1599,13,485
20414,黑龙江,230000,2021/8/22,2,0,,,3,0,0,1614,1599,13,485
20415,黑龙江,230000,2021/8/21,2,0,,,4,0,0,1614,1599,13,482
20416,黑龙江,230000,2021/8/20,2,0,,,3,0,0,1614,1599,13,478
20417,黑龙江,230000,2021/8/19,2,1,,,4,0,0,1614,1599,13,475
20418,黑龙江,230000,2021/8/18,1,0,,,3,0,0,1613,1599,13,471
20419,黑龙江,230000,2021/8/17,1,0,,,4,0,0,1613,1599,13,468
20420,黑龙江,230000,2021/8/16,1,0,,,0,0,0,1613,1599,13,464
20421,黑龙江,230000,2021/8/15,1,1,,,1,0,0,1613,1599,13,464
20422,黑龙江,230000,2021/8/14,0,0,,,6,0,0,1612,1599,13,463
20423,黑龙江,230000,2021/8/13,0,0,,,0,0,0,1612,1599,13,457
20424,黑龙江,230000,2021/8/12,0,0,,,1,0,0,1612,1599,13,457
20425,黑龙江,230000,2021/8/11,0,0,,,0,0,0,1612,1599,13,456
20426,黑龙江,230000,2021/8/10,0,0,,,0,0,0,1612,1599,13,456
20427,黑龙江,230000,2021/8/9,0,0,,,0,0,0,1612,1599,13,456
20428,黑龙江,230000,2021/8/8,0,0,,,1,0,0,1612,1599,13,456
20429,黑龙江,230000,2021/8/7,0,0,,,1,0,0,1612,1599,13,455
20430,黑龙江,230000,2021/8/6,0,0,,,1,0,0,1612,1599,13,454
20431,黑龙江,230000,2021/8/5,0,0,,,1,0,0,1612,1599,13,453
20432,黑龙江,230000,2021/8/4,0,0,,,1,0,0,1612,1599,13,452
20433,黑龙江,230000,2021/8/3,0,0,,,3,0,0,1612,1599,13,451
20434,黑龙江,230000,2021/8/2,0,0,,,4,0,0,1612,1599,13,448
20435,黑龙江,230000,2021/8/1,0,0,,,0,0,0,1612,1599,13,444
20436,黑龙江,230000,2021/7/31,0,0,,,2,0,0,1612,1599,13,444
20437,黑龙江,230000,2021/7/30,0,0,,,1,0,0,1612,1599,13,442
20438,黑龙江,230000,2021/7/29,0,0,,,0,0,0,1612,1599,13,441
20439,黑龙江,230000,2021/7/28,0,0,,,0,0,0,1612,1599,13,441
20440,黑龙江,230000,2021/7/27,0,0,,,0,0,0,1612,1599,13,441
20441,黑龙江,230000,2021/7/26,0,0,,,0,0,0,1612,1599,13,441
20442,黑龙江,230000,2021/7/25,0,0,,,0,0,0,1612,1599,13,441
20443,黑龙江,230000,2021/7/24,0,0,,,0,0,0,1612,1599,13,441
20444,黑龙江,230000,2021/7/23,0,0,,,0,0,0,1612,1599,13,441
20445,黑龙江,230000,2021/7/22,0,0,,,0,0,0,1612,1599,13,441
20446,黑龙江,230000,2021/7/21,0,0,,,0,0,0,1612,1599,13,441
20447,黑龙江,230000,2021/7/20,0,0,,,0,0,0,1612,1599,13,441
20448,黑龙江,230000,2021/7/19,0,0,,,0,0,0,1612,1599,13,441
20449,黑龙江,230000,2021/7/18,0,0,,,0,0,0,1612,1599,13,441
20450,黑龙江,230000,2021/7/17,0,0,,,0,0,0,1612,1599,13,441
20451,黑龙江,230000,2021/7/16,0,0,,,0,0,0,1612,1599,13,441
20452,黑龙江,230000,2021/7/15,0,0,,,0,0,0,1612,1599,13,441
20453,黑龙江,230000,2021/7/14,0,0,,,0,0,0,1612,1599,13,441
20454,黑龙江,230000,2021/7/13,0,0,,,0,0,0,1612,1599,13,441
20455,黑龙江,230000,2021/7/12,0,0,,,0,0,0,1612,1599,13,441
20456,黑龙江,230000,2021/7/11,0,0,,,0,0,0,1612,1599,13,441
20457,黑龙江,230000,2021/7/10,0,0,,,0,0,0,1612,1599,13,441
20458,黑龙江,230000,2021/7/9,0,0,,,0,0,0,1612,1599,13,441
20459,黑龙江,230000,2021/7/8,0,0,,,0,0,0,1612,1599,13,441
20460,黑龙江,230000,2021/7/7,0,0,,,0,0,0,1612,1599,13,441
20461,黑龙江,230000,2021/7/6,0,0,,,1,0,0,1612,1599,13,441
20462,黑龙江,230000,2021/7/5,0,0,,,0,0,0,1612,1599,13,440
20463,黑龙江,230000,2021/7/4,0,0,,,0,0,0,1612,1599,13,440
20464,黑龙江,230000,2021/7/3,0,0,,,0,0,0,1612,1599,13,440
20465,黑龙江,230000,2021/7/2,0,0,,,0,0,0,1612,1599,13,440
20466,黑龙江,230000,2021/7/1,0,0,,,0,0,0,1612,1599,13,440
20467,黑龙江,230000,2021/6/30,0,0,,,0,0,0,1612,1599,13,440
20468,黑龙江,230000,2021/6/29,0,0,,,0,0,0,1612,1599,13,440
20469,黑龙江,230000,2021/6/28,0,0,,,0,0,0,1612,1599,13,440
20470,黑龙江,230000,2021/6/27,0,0,,,0,0,0,1612,1599,13,440
20471,黑龙江,230000,2021/6/26,0,0,,,0,0,0,1612,1599,13,440
20472,黑龙江,230000,2021/6/25,0,0,,,1,0,0,1612,1599,13,440
20473,黑龙江,230000,2021/6/24,0,0,,,0,0,0,1612,1599,13,439
20474,黑龙江,230000,2021/6/23,0,0,,,0,0,0,1612,1599,13,439
20475,黑龙江,230000,2021/6/22,0,0,,,0,0,0,1612,1599,13,439
20476,黑龙江,230000,2021/6/21,0,0,,,0,0,0,1612,1599,13,439
20477,黑龙江,230000,2021/6/20,0,0,,,0,0,0,1612,1599,13,439
20478,黑龙江,230000,2021/6/19,0,0,,,0,0,0,1612,1599,13,439
20479,黑龙江,230000,2021/6/18,0,0,,,0,0,0,1612,1599,13,439
20480,黑龙江,230000,2021/6/17,0,0,,,1,0,0,1612,1599,13,439
20481,黑龙江,230000,2021/6/16,0,0,,,0,0,0,1612,1599,13,438
20482,黑龙江,230000,2021/6/15,0,0,,,0,0,0,1612,1599,13,438
20483,黑龙江,230000,2021/6/14,0,0,,,0,0,0,1612,1599,13,438
20484,黑龙江,230000,2021/6/13,0,0,,,0,0,0,1612,1599,13,438
20485,黑龙江,230000,2021/6/12,0,0,,,1,0,0,1612,1599,13,438
20486,黑龙江,230000,2021/6/11,0,0,,,0,0,0,1612,1599,13,437
20487,黑龙江,230000,2021/6/10,0,0,,,0,0,0,1612,1599,13,437
20488,黑龙江,230000,2021/6/9,0,0,,,0,0,0,1612,1599,13,437
20489,黑龙江,230000,2021/6/8,0,0,,,1,0,0,1612,1599,13,437
20490,黑龙江,230000,2021/6/7,0,0,,,0,0,0,1612,1599,13,436
20491,黑龙江,230000,2021/6/6,0,0,,,0,1,0,1612,1599,13,436
20492,黑龙江,230000,2021/6/5,1,0,,,0,0,0,1612,1598,13,436
20493,黑龙江,230000,2021/6/4,1,0,,,0,0,0,1612,1598,13,436
20494,黑龙江,230000,2021/6/3,1,0,,,0,0,0,1612,1598,13,436
20495,黑龙江,230000,2021/6/2,1,0,,,0,0,0,1612,1598,13,436
20496,黑龙江,230000,2021/6/1,1,0,,,0,1,0,1612,1598,13,436
20497,黑龙江,230000,2021/5/31,2,0,,,0,0,0,1612,1597,13,436
20498,黑龙江,230000,2021/5/30,2,0,,,0,0,0,1612,1597,13,436
20499,黑龙江,230000,2021/5/29,2,0,,,0,0,0,1612,1597,13,436
20500,黑龙江,230000,2021/5/28,2,0,,,1,0,0,1612,1597,13,436
20501,黑龙江,230000,2021/5/27,2,0,,,0,0,0,1612,1597,13,435
20502,黑龙江,230000,2021/5/26,2,0,,,0,0,0,1612,1597,13,435
20503,黑龙江,230000,2021/5/25,2,0,,,0,0,0,1612,1597,13,435
20504,黑龙江,230000,2021/5/24,2,0,,,0,0,0,1612,1597,13,435
20505,黑龙江,230000,2021/5/23,2,1,,,0,0,0,1612,1597,13,435
20506,黑龙江,230000,2021/5/22,1,0,,,0,0,0,1611,1597,13,435
20507,黑龙江,230000,2021/5/21,1,0,,,0,0,0,1611,1597,13,435
20508,黑龙江,230000,2021/5/20,1,0,,,0,0,0,1611,1597,13,435
20509,黑龙江,230000,2021/5/19,1,0,,,0,0,0,1611,1597,13,435
20510,黑龙江,230000,2021/5/18,1,0,,,0,0,0,1611,1597,13,435
20511,黑龙江,230000,2021/5/17,1,0,,,0,0,0,1611,1597,13,435
20512,黑龙江,230000,2021/5/16,1,1,,,0,0,0,1611,1597,13,435
20513,黑龙江,230000,2021/5/15,0,0,,,0,0,0,1610,1597,13,435
20514,黑龙江,230000,2021/5/14,0,0,,,0,0,0,1610,1597,13,435
20515,黑龙江,230000,2021/5/13,0,0,,,0,0,0,1610,1597,13,435
20516,黑龙江,230000,2021/5/12,0,0,,,0,0,0,1610,1597,13,435
20517,黑龙江,230000,2021/5/11,0,0,,,0,0,0,1610,1597,13,435
20518,黑龙江,230000,2021/5/10,0,0,,,0,0,0,1610,1597,13,435
20519,黑龙江,230000,2021/5/9,0,0,,,0,0,0,1610,1597,13,435
20520,黑龙江,230000,2021/5/8,0,0,,,0,0,0,1610,1597,13,435
20521,黑龙江,230000,2021/5/7,0,0,,,0,0,0,1610,1597,13,435
20522,黑龙江,230000,2021/5/6,0,0,,,0,0,0,1610,1597,13,435
20523,黑龙江,230000,2021/5/5,0,0,,,1,0,0,1610,1597,13,435
20524,黑龙江,230000,2021/5/4,0,0,,,1,0,0,1610,1597,13,434
20525,黑龙江,230000,2021/5/3,0,0,,,0,0,0,1610,1597,13,433
20526,黑龙江,230000,2021/5/2,0,0,,,0,0,0,1610,1597,13,433
20527,黑龙江,230000,2021/5/1,0,0,,,1,0,0,1610,1597,13,433
20528,黑龙江,230000,2021/4/30,0,0,,,0,0,0,1610,1597,13,432
20529,黑龙江,230000,2021/4/29,0,0,,,0,0,0,1610,1597,13,432
20530,黑龙江,230000,2021/4/28,0,0,,,1,0,0,1610,1597,13,432
20531,黑龙江,230000,2021/4/27,0,0,,,0,0,0,1610,1597,13,431
20532,黑龙江,230000,2021/4/26,0,0,,,0,0,0,1610,1597,13,431
20533,黑龙江,230000,2021/4/25,0,0,,,0,0,0,1610,1597,13,431
20534,黑龙江,230000,2021/4/24,0,0,,,0,0,0,1610,1597,13,431
20535,黑龙江,230000,2021/4/23,0,0,,,0,0,0,1610,1597,13,431
20536,黑龙江,230000,2021/4/22,0,0,,,0,0,0,1610,1597,13,431
20537,黑龙江,230000,2021/4/21,0,0,,,0,0,0,1610,1597,13,431
20538,黑龙江,230000,2021/4/20,0,0,,,0,0,0,1610,1597,13,431
20539,黑龙江,230000,2021/4/19,0,0,,,0,0,0,1610,1597,13,431
20540,黑龙江,230000,2021/4/18,0,0,,,0,0,0,1610,1597,13,431
20541,黑龙江,230000,2021/4/17,0,0,,,0,0,0,1610,1597,13,431
20542,黑龙江,230000,2021/4/16,0,0,,,0,0,0,1610,1597,13,431
20543,黑龙江,230000,2021/4/15,0,0,,,0,0,0,1610,1597,13,431
20544,黑龙江,230000,2021/4/14,0,0,,,0,0,0,1610,1597,13,431
20545,黑龙江,230000,2021/4/13,0,0,,,0,0,0,1610,1597,13,431
20546,黑龙江,230000,2021/4/12,0,0,,,0,0,0,1610,1597,13,431
20547,黑龙江,230000,2021/4/11,0,0,,,0,0,0,1610,1597,13,431
20548,黑龙江,230000,2021/4/10,0,0,,,0,0,0,1610,1597,13,431
20549,黑龙江,230000,2021/4/9,0,0,,,0,0,0,1610,1597,13,431
20550,黑龙江,230000,2021/4/8,0,0,,,0,0,0,1610,1597,13,431
20551,黑龙江,230000,2021/4/7,0,0,,,1,0,0,1610,1597,13,431
20552,黑龙江,230000,2021/4/6,0,0,,,0,0,0,1610,1597,13,430
20553,黑龙江,230000,2021/4/5,0,0,,,0,0,0,1610,1597,13,430
20554,黑龙江,230000,2021/4/4,0,0,,,0,0,0,1610,1597,13,430
20555,黑龙江,230000,2021/4/3,0,0,,,0,0,0,1610,1597,13,430
20556,黑龙江,230000,2021/4/2,0,0,,,0,0,0,1610,1597,13,430
20557,黑龙江,230000,2021/4/1,0,0,,,0,0,0,1610,1597,13,430
20558,黑龙江,230000,2021/3/31,0,0,,,0,0,0,1610,1597,13,430
20559,黑龙江,230000,2021/3/30,0,0,,,0,0,0,1610,1597,13,430
20560,黑龙江,230000,2021/3/29,0,0,,,3,0,0,1610,1597,13,430
20561,黑龙江,230000,2021/3/28,0,0,,,0,0,0,1610,1597,13,427
20562,黑龙江,230000,2021/3/27,0,0,,,1,0,0,1610,1597,13,427
20563,黑龙江,230000,2021/3/26,0,0,,,0,0,0,1610,1597,13,426
20564,黑龙江,230000,2021/3/25,0,0,,,0,0,0,1610,1597,13,426
20565,黑龙江,230000,2021/3/24,0,0,,,0,0,0,1610,1597,13,426
20566,黑龙江,230000,2021/3/23,0,0,,,0,0,0,1610,1597,13,426
20567,黑龙江,230000,2021/3/22,0,0,,,0,0,0,1610,1597,13,426
20568,黑龙江,230000,2021/3/21,0,0,,,1,0,0,1610,1597,13,426
20569,黑龙江,230000,2021/3/20,0,0,,,3,0,0,1610,1597,13,425
20570,黑龙江,230000,2021/3/19,0,0,,,1,0,0,1610,1597,13,422
