Entity,Year,"Hospital beds (per 1,000 people)"
Denmark,1989,5.800000191
Denmark,1990,5.599999905
Denmark,1991,5.400000095
Denmark,1992,5.099999905
Denmark,1993,5
Denmark,1994,5
Denmark,1995,4.900000095
Denmark,1996,4.699999809
Denmark,1997,4.599999905
Denmark,1998,4.5
Denmark,1999,4.300000191
Denmark,2000,4.289999962
Denmark,2001,4.21999979
Denmark,2002,4.289999962
Denmark,2003,4.130000114
Denmark,2004,3.970000029
Denmark,2005,3.859999895
Denmark,2006,3.789999962
Denmark,2007,3.690000057
Denmark,2008,3.569999933
Denmark,2009,3.49000001
Denmark,2010,3.5
Denmark,2011,3.130000114
Denmark,2013,3.069999933
Denmark,2014,2.690000057
Denmark,2015,2.529999971
Denmark,2016,2.599999905
Denmark,2017,2.609999895
Denmark,2018,2.430000067
Denmark,2019,2.599999905
Djibouti,1960,7.831325531
Djibouti,1970,6.077400208
Djibouti,1981,3.610500097
Djibouti,1990,2.539700031
Djibouti,2000,1.75
Djibouti,2001,1.75
Djibouti,2002,1.75
Djibouti,2003,1.610000014
Djibouti,2004,1.610000014
Djibouti,2005,1.610000014
Djibouti,2006,1.610000014
Djibouti,2010,1.419999957
Djibouti,2011,1.419999957
Djibouti,2012,1.419999957
Djibouti,2013,1.419999957
Djibouti,2014,1.399999976
Djibouti,2015,1.399999976
Djibouti,2016,1.399999976
Djibouti,2017,1.399999976
Dominica,1960,4.543946743
Dominica,1970,4.444399834
Dominica,1990,3
Dominica,1993,2.593899965
Dominica,1995,3.599999905
Dominica,1996,2.650000095
Dominica,2000,3.799999952
Dominica,2001,3.5
Dominica,2002,3.900000095
Dominica,2003,3.900000095
Dominica,2004,3.900000095
Dominica,2005,3.900000095
Dominica,2007,4
Dominica,2008,3.799999952
Dominica,2009,3.799999952
Dominica,2010,3.799999952
Dominica,2011,3.799999952
Dominica,2012,3.799999952
Dominican Republic,1960,2.328690767
Dominican Republic,1970,2.639400005
Dominican Republic,1975,2.501499891
Dominican Republic,1990,1.881299973
Dominican Republic,1993,2
Dominican Republic,1996,1.5
Dominican Republic,2003,2.099999905
Dominican Republic,2005,2
Dominican Republic,2007,1.220000029
Dominican Republic,2008,1.570000052
Dominican Republic,2009,1.440000057
Dominican Republic,2010,1.590000033
Dominican Republic,2011,1.74000001
Dominican Republic,2012,1.74000001
Dominican Republic,2013,1.789999962
Dominican Republic,2014,1.789999962
Dominican Republic,2015,1.580000043
Dominican Republic,2016,1.440000057
Dominican Republic,2017,1.559999943
East Asia and Pacific,1970,2.552531481
East Asia and Pacific,1975,1.91706109
East Asia and Pacific,1976,2.128237724
East Asia and Pacific,1980,3.324765682
East Asia and Pacific,1981,2.438287735
East Asia and Pacific,1982,2.38298893
East Asia and Pacific,1983,2.411767483
East Asia and Pacific,1984,2.456171513
East Asia and Pacific,1985,3.287140369
East Asia and Pacific,1986,2.396844387
East Asia and Pacific,1989,2.487654686
East Asia and Pacific,1990,2.341231585
East Asia and Pacific,1991,2.420908928
East Asia and Pacific,1992,2.42885375
East Asia and Pacific,1993,3.437269926
East Asia and Pacific,1994,3.528619051
East Asia and Pacific,1995,3.801505327
East Asia and Pacific,1996,3.803586721
East Asia and Pacific,1997,3.707116365
East Asia and Pacific,1998,3.393181562
East Asia and Pacific,1999,3.700677872
East Asia and Pacific,2000,2.819471836
East Asia and Pacific,2001,2.753333807
East Asia and Pacific,2002,2.564432144
East Asia and Pacific,2003,2.946279526
East Asia and Pacific,2004,2.969267607
East Asia and Pacific,2005,2.943743229
East Asia and Pacific,2006,2.900998354
East Asia and Pacific,2007,3.042029381
East Asia and Pacific,2008,3.164670944
East Asia and Pacific,2009,2.95751667
East Asia and Pacific,2010,3.146146059
East Asia and Pacific,2011,3.217622757
East Asia and Pacific,2012,3.499820232
East Asia and Pacific,2013,3.68666029
East Asia and Pacific,2014,3.855186701
East Asia and Pacific,2015,4.187803745
East Asia and Pacific,2016,4.262213707
East Asia and Pacific,2017,4.513588428
Ecuador,1960,1.870691538
Ecuador,1970,2.349100113
Ecuador,1975,2.546299934
Ecuador,1980,1.907199979
Ecuador,1990,1.644099951
Ecuador,1993,1.600000024
Ecuador,1996,1.549999952
Ecuador,2002,1.5
Ecuador,2003,1.700000048
Ecuador,2007,1.5
Ecuador,2008,1.5
Ecuador,2009,1.600000024
Ecuador,2010,1.590000033
Ecuador,2011,1.620000005
Ecuador,2012,1.5
Ecuador,2013,1.50999999
Ecuador,2014,1.549999952
Ecuador,2015,1.570000052
Ecuador,2016,1.389999986
Egypt,1960,2.146979332
Egypt,1970,2.180500031
Egypt,1975,2.036600113
Egypt,1980,2.026299953
Egypt,1981,2.07220006
Egypt,1986,2.085700035
Egypt,1988,2.124700069
Egypt,1989,2.019900084
Egypt,1990,2.070899963
Egypt,1991,2.024199963
Egypt,1992,2.000400066
Egypt,1993,1.929299951
Egypt,1996,2.099999905
Egypt,1997,2.099999905
Egypt,2000,2.099999905
Egypt,2001,2.099999905
Egypt,2002,2.099999905
Egypt,2003,2.170000076
Egypt,2004,2.170000076
Egypt,2005,2.200000048
Egypt,2006,2.200000048
Egypt,2007,2.099999905
Egypt,2008,2.079999924
Egypt,2009,1.730000019
Egypt,2010,1.730000019
Egypt,2011,0.519999981
Egypt,2012,0.519999981
Egypt,2013,0.519999981
Egypt,2014,1.559999943
Egypt,2015,1.559999943
Egypt,2016,1.429999948
Egypt,2017,1.429999948
El Salvador,1960,2.183475494
El Salvador,1970,1.902400017
El Salvador,1975,1.985000014
El Salvador,1990,1.471099973
El Salvador,1993,1.5
El Salvador,1996,1.649999976
El Salvador,2005,0.899999976
El Salvador,2006,0.899999976
El Salvador,2007,0.699999988
El Salvador,2008,0.800000012
El Salvador,2009,1.100000024
El Salvador,2010,1
El Salvador,2011,1.029999971
El Salvador,2012,1.070000052
El Salvador,2013,1.070000052
El Salvador,2014,1.350000024
El Salvador,2015,1.019999981
El Salvador,2016,1.059999943
El Salvador,2017,1.200000048
Equatorial Guinea,1960,4.996031761
Equatorial Guinea,1988,2.802999973
Equatorial Guinea,2001,1.100000024
Equatorial Guinea,2005,2.200000048
Equatorial Guinea,2009,1.899999976
Equatorial Guinea,2010,2.099999905
Eritrea,2006,1.200000048
Eritrea,2011,0.699999988
Estonia,1980,12.1850996
Estonia,1985,12.27439976
Estonia,1986,12.26519966
Estonia,1987,12.13650036
Estonia,1988,12.02670002
Estonia,1989,11.93080044
Estonia,1990,11.61060047
Estonia,1991,11.28919983
Estonia,1992,9.681699753
Estonia,1993,9.622300148
Estonia,1994,8.561300278
Estonia,1995,8.350000381
Estonia,1996,7.900000095
Estonia,1997,7.710000038
Estonia,1998,7.579999924
Estonia,1999,7.53000021
Estonia,2000,7.039999962
Estonia,2001,6.599999905
Estonia,2002,5.980000019
Estonia,2003,5.730000019
Estonia,2004,5.639999866
Estonia,2005,5.380000114
Estonia,2006,5.550000191
Estonia,2007,5.480000019
Estonia,2008,5.630000114
Estonia,2009,5.369999886
Estonia,2010,5.269999981
Estonia,2011,5.360000134
Estonia,2012,5.53000021
Estonia,2013,5.010000229
Estonia,2014,5.010000229
Estonia,2015,4.960000038
Estonia,2016,4.760000229
Estonia,2017,4.690000057
Estonia,2018,4.570000172
Eswatini,1960,1.944785237
Eswatini,1970,3.374700069
Eswatini,2006,2.099999905
Eswatini,2011,2.099999905
Ethiopia,1960,0.294233888
Ethiopia,1970,0.2852
Ethiopia,1975,0.285699993
Ethiopia,1980,0.29550001
Ethiopia,1990,0.241500005
Ethiopia,2004,0.200000003
Ethiopia,2006,0.200000003
Ethiopia,2008,0.200000003
Ethiopia,2011,6.300000191
Ethiopia,2015,0.300000012
Ethiopia,2016,0.330000013
Europe and Central Asia,1980,9.154437065
Europe and Central Asia,1985,9.588008881
Europe and Central Asia,1986,9.67276001
Europe and Central Asia,1987,9.65418148
Europe and Central Asia,1988,9.622063637
Europe and Central Asia,1989,9.565864563
Europe and Central Asia,1990,9.163207054
Europe and Central Asia,1991,9.026742935
Europe and Central Asia,1992,8.696721077
Europe and Central Asia,1993,8.520801544
Europe and Central Asia,1994,8.324925423
Europe and Central Asia,1995,8.129745483
Europe and Central Asia,1996,7.904555321
Europe and Central Asia,1997,7.543849468
Europe and Central Asia,1998,7.299687862
Europe and Central Asia,1999,7.094821453
Europe and Central Asia,2000,7.015007496
Europe and Central Asia,2001,7.0085783
Europe and Central Asia,2002,6.864448071
Europe and Central Asia,2003,6.788024902
Europe and Central Asia,2004,6.709458828
Europe and Central Asia,2005,6.617444038
Europe and Central Asia,2006,6.528125763
Europe and Central Asia,2007,6.415091515
Europe and Central Asia,2008,6.236282349
Europe and Central Asia,2009,6.16888237
Europe and Central Asia,2010,6.024684429
Europe and Central Asia,2011,5.947249413
Europe and Central Asia,2012,5.903793812
Europe and Central Asia,2013,5.782523632
Europe and Central Asia,2014,5.677903652
Europe and Central Asia,2015,5.465098381
Europe and Central Asia,2016,5.408114433
Europe and Central Asia,2017,5.360960007
Europe and Central Asia,2018,4.713237286
European Union,1980,9.520251274
European Union,1985,8.878143311
European Union,1990,8.196992874
European Union,1991,8.007976532
European Union,1992,7.74710083
European Union,1993,7.609361172
European Union,1994,7.542822361
European Union,1995,7.309871674
European Union,1996,7.290294647
European Union,1997,7.062098503
European Union,1998,6.860280037
European Union,1999,6.669269085
European Union,2000,6.532290936
European Union,2001,6.576234341
European Union,2002,6.372434616
European Union,2003,6.300475597
European Union,2004,6.193790436
European Union,2005,6.115612984
European Union,2006,6.027027607
European Union,2007,5.946065903
European Union,2008,5.889643192
European Union,2009,5.801720142
European Union,2010,5.707829952
European Union,2011,5.661226273
European Union,2012,5.661213398
European Union,2013,5.564931393
European Union,2014,5.597156048
European Union,2015,5.488287449
European Union,2016,5.449564457
European Union,2017,5.409883499
European Union,2018,4.593966007
Fiji,1960,4.04060936
Fiji,1970,2.909600019
Fiji,1975,3.333300114
Fiji,1980,2.813899994
Fiji,1981,2.746099949
Fiji,1999,2.599999905
Fiji,2004,2.099999905
Fiji,2005,2.089999914
Fiji,2008,2.099999905
Fiji,2009,2.099999905
Fiji,2011,2.190000057
Fiji,2013,2.190000057
Fiji,2014,1.850000024
Fiji,2015,1.870000005
Fiji,2016,2
Finland,1970,15.10000038
Finland,1980,15.60000038
Finland,1985,14
Finland,1990,12.5
Finland,1991,11.19999981
Finland,1992,11
Finland,1993,10
Finland,1994,10
Finland,1995,9.300000191
Finland,1996,9.199999809
Finland,1997,7.900000095
Finland,1998,7.800000191
Finland,1999,7.599999905
Finland,2000,7.539999962
Finland,2001,7.460000038
Finland,2002,7.349999905
Finland,2003,7.239999771
Finland,2004,7.099999905
Finland,2005,7.050000191
Finland,2006,6.989999771
Finland,2007,6.730000019
Finland,2008,6.570000172
Finland,2009,6.25
Finland,2010,5.849999905
Finland,2011,5.519999981
Finland,2012,5.300000191
Finland,2013,4.869999886
Finland,2014,4.53000021
Finland,2015,4.349999905
Finland,2016,3.970000029
Finland,2017,3.279999971
Finland,2018,3.609999895
France,1974,10.5
France,1975,10.60000038
France,1976,10.60000038
France,1977,10.80000019
France,1978,10.89999962
France,1979,11.10000038
France,1980,11.10000038
France,1981,11.10000038
France,1982,11
France,1983,10.80000019
France,1984,10.69999981
France,1985,10.5
France,1986,10.30000019
France,1987,10.19999981
France,1988,10.10000038
France,1989,9.899999619
France,1990,9.699999809
France,1991,9.600000381
France,1992,9.399999619
France,1993,9.300000191
France,1994,9.100000381
France,1995,8.899999619
France,1996,8.800000191
France,1997,8.600000381
France,1998,8.399999619
France,1999,8.300000191
France,2000,7.96999979
France,2001,7.829999924
France,2002,7.710000038
France,2003,7.550000191
France,2004,7.389999866
France,2005,7.21999979
France,2006,7.110000134
France,2007,7.059999943
France,2008,6.900000095
France,2009,6.659999847
France,2010,6.429999828
France,2011,6.360000134
France,2012,6.340000153
France,2013,6.28000021
France,2014,6.199999809
France,2015,6.130000114
France,2016,6.059999943
France,2017,5.980000019
France,2018,5.909999847
Gabon,1960,5.713991642
Gabon,1970,9.910699844
Gabon,1985,1.552000046
Gabon,1990,3.193799973
Gabon,2006,2
Gabon,2008,1.299999952
Gabon,2010,6.300000191
Gambia,1960,1.181818128
Gambia,1985,1.657799959
Gambia,1990,0.610899985
Gambia,2005,0.800000012
Gambia,2009,1.100000024
Gambia,2011,1.100000024
Georgia,1980,10.17080021
Georgia,1985,9.973400116
Georgia,1986,10.01500034
Georgia,1987,10.10739994
Georgia,1988,9.993499756
Georgia,1989,9.995699883
Georgia,1990,9.797499657
Georgia,1991,9.798100471
Georgia,1992,10.00870037
Georgia,1993,9.39109993
Georgia,1994,9.675800323
Georgia,1995,7.659999847
Georgia,1996,5.670000076
Georgia,1997,5.860000134
Georgia,1998,5.710000038
Georgia,1999,5.690000057
Georgia,2000,4.809999943
Georgia,2001,4.449999809
Georgia,2002,4.199999809
Georgia,2003,4.190000057
Georgia,2004,4.119999886
Georgia,2005,3.920000076
Georgia,2006,3.74000001
Georgia,2007,3.319999933
Georgia,2008,3.210000038
Georgia,2009,3.089999914
Georgia,2010,2.99000001
Georgia,2011,2.809999943
Georgia,2012,2.529999971
Georgia,2013,2.589999914
Georgia,2014,2.890000105
Germany,1960,10.5
Germany,1970,11.30000019
Germany,1980,11.5
Germany,1985,11
Germany,1990,10.39999962
Germany,1991,10.10000038
Germany,1992,9.899999619
Germany,1993,9.699999809
Germany,1994,9.699999809
Germany,1995,9.699999809
Germany,1996,9.600000381
Germany,1997,9.399999619
Germany,1998,9.300000191
Germany,1999,9.199999809
Germany,2000,9.119999886
Germany,2001,9.010000229
Germany,2002,8.869999886
Germany,2003,8.739999771
Germany,2004,8.579999924
Germany,2005,8.470000267
Germany,2006,8.300000191
Germany,2007,8.239999771
Germany,2008,8.210000038
Germany,2009,8.239999771
Germany,2010,8.25
Germany,2011,8.380000114
Germany,2012,8.340000153
Germany,2013,8.279999733
Germany,2014,8.229999542
Germany,2015,8.130000114
Germany,2016,8.06000042
Germany,2017,8
Ghana,1960,0.779893696
Ghana,1970,1.32280004
Ghana,1975,1.250800014
Ghana,1985,1.567000031
Ghana,1990,1.460000038
Ghana,2005,0.899999976
Ghana,2009,0.899999976
Ghana,2011,0.899999976
Greece,1960,5.800000191
Greece,1970,6.199999809
Greece,1980,6.199999809
Greece,1985,5.5
Greece,1986,5.300000191
Greece,1987,5.199999809
Greece,1988,5.199999809
Greece,1989,5.099999905
Greece,1990,5.099999905
Greece,1991,5
Greece,1992,5
Greece,1993,5
Greece,1994,4.900000095
Greece,1995,4.900000095
Greece,1996,4.900000095
Greece,1997,4.900000095
Greece,1998,4.800000191
Greece,1999,4.699999809
Greece,2000,4.769999981
Greece,2001,4.809999943
Greece,2002,4.75
Greece,2003,4.739999771
Greece,2004,4.730000019
Greece,2005,4.78000021
Greece,2006,4.869999886
Greece,2007,4.880000114
Greece,2008,4.840000153
Greece,2009,4.929999828
Greece,2010,4.480000019
Greece,2011,4.46999979
Greece,2012,4.449999809
Greece,2013,4.239999771
Greece,2014,4.239999771
Greece,2015,4.25
Greece,2016,4.199999809
Greece,2017,4.210000038
Greece,2018,4.199999809
Greenland,1970,14.35340023
Grenada,1960,6.222222328
Grenada,1970,7.25369978
Grenada,1980,5.771399975
Grenada,1990,8
Grenada,1993,8.177800179
Grenada,1995,5.5
Grenada,1996,5.269999981
Grenada,2000,6.199999809
Grenada,2002,6.900000095
Grenada,2003,5.699999809
Grenada,2005,4.099999905
Grenada,2007,2.599999905
Grenada,2008,2.599999905
Grenada,2009,2.400000095
Grenada,2011,3.599999905
Grenada,2012,3.579999924
Grenada,2013,3.809999943
Grenada,2014,3.799999952
Grenada,2015,3.779999971
Grenada,2016,3.579999924
Grenada,2017,3.569999933
Guatemala,1960,2.631087542
Guatemala,1970,2.171099901
Guatemala,1975,2.00270009
Guatemala,1986,1.721199989
Guatemala,1989,0.877799988
Guatemala,1990,1.100000024
Guatemala,1993,1.100000024
Guatemala,1996,0.980000019
Guatemala,2002,0.5
Guatemala,2005,0.699999988
Guatemala,2007,0.699999988
Guatemala,2008,0.600000024
Guatemala,2009,0.600000024
Guatemala,2010,0.600000024
Guatemala,2011,0.660000026
Guatemala,2012,0.610000014
Guatemala,2014,0.620000005
Guatemala,2015,0.579999983
Guatemala,2016,0.25999999
Guatemala,2017,0.439999998
Guinea,1960,0.739158154
Guinea,1970,1.75849998
Guinea,1988,0.584100008
Guinea,1990,0.550700009
Guinea,2005,0.300000012
Guinea,2011,0.300000012
Guinea-Bissau,1960,1.621184945
Guinea-Bissau,1970,1.574599981
Guinea-Bissau,1980,1.886000037
Guinea-Bissau,1981,1.971699953
Guinea-Bissau,1990,1.477900028
Guinea-Bissau,2007,0.699999988
Guinea-Bissau,2009,1
Guyana,1960,5.574692249
Guyana,1970,4.763000011
Guyana,1975,4.972799778
Guyana,1985,3.492000103
Guyana,1993,3.099999905
Guyana,1995,3.099999905
Guyana,1996,3.869999886
Guyana,2001,2.900000095
Guyana,2005,2.799999952
Guyana,2006,2.5
Guyana,2007,1.899999976
Guyana,2009,2
Guyana,2014,1.720000029
Guyana,2016,1.710000038
Haiti,1960,0.608832836
Haiti,1970,0.784300029
Haiti,1975,0.776000023
Haiti,1980,0.740499973
Haiti,1985,0.723100007
Haiti,1990,0.755599976
Haiti,1993,0.799099982
Haiti,1996,0.709999979
Haiti,2000,0.699999988
Haiti,2007,1.299999952
Haiti,2013,0.709999979
High income,1960,8.949931145
High income,1970,9.106049538
High income,1980,8.39850235
High income,1985,8.186253548
High income,1990,6.295290947
High income,1991,6.47211647
High income,1992,6.159752369
High income,1993,7.22183466
High income,1994,7.258294582
High income,1995,7.071038246
High income,1996,6.853195667
High income,1997,6.709879398
High income,1998,6.675765038
High income,1999,6.544437408
High income,2000,6.102203369
High income,2001,6.061317921
High income,2002,5.963388443
High income,2003,5.884966373
High income,2004,5.837137699
High income,2005,5.730950832
High income,2006,5.6747756
High income,2007,5.660779476
High income,2008,5.582989216
High income,2009,5.513255596
High income,2010,5.43746233
High income,2011,5.389191628
High income,2012,5.386631012
High income,2013,5.329977036
High income,2014,5.324318409
High income,2015,5.249521255
High income,2016,5.223036766
High income,2017,5.25307703
Honduras,1960,1.646251321
Honduras,1970,1.753100038
Honduras,1975,1.703699946
Honduras,1980,1.324100018
Honduras,1985,1.309499979
Honduras,1990,1.006700039
Honduras,1993,0.800000012
Honduras,1996,1.059999943
Honduras,2002,1
Honduras,2008,0.699999988
Honduras,2009,0.800000012
Honduras,2010,0.800000012
Honduras,2011,0.620000005
Honduras,2012,0.620000005
Honduras,2013,0.649999976
Honduras,2014,0.629999995
Honduras,2015,0.660000026
Honduras,2016,0.639999986
Honduras,2017,0.639999986
Hong Kong,1960,2.640339375
Hong Kong,1970,4.178299904
Hong Kong,1975,5.04129982
Hong Kong,1980,4.020999908
Hong Kong,1981,4.109799862
Hong Kong,1985,4.890900135
Hungary,1994,9.300000191
Hungary,1995,8.800000191
Hungary,1996,8.800000191
Hungary,1997,8
Hungary,1998,8.100000381
Hungary,1999,8.100000381
Hungary,2000,8.159999847
Hungary,2001,7.920000076
Hungary,2002,7.909999847
Hungary,2003,7.900000095
Hungary,2004,7.889999866
Hungary,2005,7.909999847
Hungary,2006,7.980000019
Hungary,2007,7.190000057
Hungary,2008,7.110000134
Hungary,2009,7.139999866
Hungary,2010,7.179999828
Hungary,2011,7.190000057
Hungary,2012,7
Hungary,2013,7.039999962
Hungary,2014,6.980000019
Hungary,2015,6.989999771
Hungary,2016,7
Hungary,2017,7.019999981
Hungary,2018,7.010000229
Iceland,1960,9.800000191
Iceland,1970,12.89999962
Iceland,1980,14.80000019
Iceland,1985,15.80000019
Iceland,1990,16.70000076
Iceland,1991,16.29999924
Iceland,1992,15.89999962
Iceland,1993,14.80000019
Iceland,1994,14.69999981
Iceland,1995,14.60000038
Iceland,2002,7.5
Iceland,2006,5.339099884
Iceland,2007,4.119999886
Iceland,2008,3.910000086
Iceland,2009,3.700000048
Iceland,2010,3.579999924
Iceland,2011,3.289999962
Iceland,2012,3.25
Iceland,2013,3.220000029
Iceland,2014,3.160000086
Iceland,2015,3.119999886
Iceland,2016,3.130000114
Iceland,2017,3.059999943
Iceland,2018,2.869999886
Iceland,2019,2.829999924
India,1960,0.458986908
India,1970,0.604499996
India,1975,0.588199973
India,1980,0.769699991
India,1981,0.769400001
India,1985,0.769200027
India,1987,0.718200028
India,1991,0.787
India,2000,0.649999976
India,2001,0.639999986
India,2002,0.629999995
India,2003,0.899999976
India,2005,0.409999996
India,2006,0.419999987
India,2007,0.409999996
India,2008,0.409999996
India,2009,0.439999998
India,2010,0.469999999
India,2011,0.629999995
India,2012,0.49000001
India,2013,0.49000001
India,2014,0.519999981
India,2015,0.579999983
India,2016,0.479999989
India,2017,0.529999971
Indonesia,1960,0.740457058
Indonesia,1970,0.654600024
Indonesia,1975,0.818300009
Indonesia,1985,0.556800008
Indonesia,1989,0.702600002
Indonesia,1990,0.665199995
Indonesia,1991,0.668600023
Indonesia,1992,0.665000021
Indonesia,1993,0.657599986
Indonesia,1994,0.660099983
Indonesia,1998,0.600000024
Indonesia,2002,0.600000024
Indonesia,2009,0.589999974
Indonesia,2010,0.569999993
Indonesia,2011,0.620000005
Indonesia,2012,0.829999983
Indonesia,2013,0.99000001
Indonesia,2014,0.939999998
Indonesia,2015,0.980000019
Indonesia,2016,0.99000001
Indonesia,2017,1.039999962
Iran,1960,0.925675035
Iran,1970,1.379600048
Iran,1980,1.480599999
Iran,1981,1.515599966
Iran,1987,1.510499954
Iran,1988,1.483700037
Iran,1990,1.433099985
Iran,1996,1.600000024
Iran,2000,1.590000033
Iran,2001,1.590000033
Iran,2002,1.629999995
Iran,2003,1.629999995
Iran,2004,1.629999995
Iran,2005,1.720000029
Iran,2006,1.720000029
Iran,2007,1.720000029
Iran,2008,1.379999995
Iran,2009,1.379999995
Iran,2010,1.74000001
Iran,2011,1.74000001
Iran,2012,1.5
Iran,2013,1.5
Iran,2014,1.5
Iran,2015,1.5
Iran,2016,1.700000048
Iran,2017,1.559999943
Iraq,1960,1.858039975
Iraq,1970,1.950999975
Iraq,1980,1.946400046
Iraq,1981,1.893100023
Iraq,1989,1.71389997
Iraq,1990,1.659600019
Iraq,1998,1.450000048
Iraq,2000,1.200000048
Iraq,2001,1.299999952
Iraq,2002,1.269999981
Iraq,2003,1.309999943
Iraq,2004,1.330000043
Iraq,2005,1.299999952
Iraq,2006,1.299999952
Iraq,2007,1.330000043
Iraq,2008,1.25999999
Iraq,2009,1.269999981
Iraq,2010,1.299999952
Iraq,2011,1.299999952
Iraq,2012,1.299999952
Iraq,2013,1.299999952
Iraq,2014,1.379999995
Iraq,2015,1.379999995
Iraq,2016,1.299999952
Iraq,2017,1.320000052
Ireland,1980,9
Ireland,1981,9
Ireland,1982,8.800000191
Ireland,1983,8.600000381
Ireland,1984,8.399999619
Ireland,1985,8.199999809
Ireland,1986,7.900000095
Ireland,1987,7.199999809
Ireland,1988,6.400000095
Ireland,1989,6.199999809
Ireland,1990,6.099999905
Ireland,1991,6
Ireland,1992,5.699999809
Ireland,1993,5.5
Ireland,1994,5.300000191
Ireland,1995,5.199999809
Ireland,1996,5.099999905
Ireland,1997,4.900000095
Ireland,1998,4.800000191
Ireland,1999,4.699999809
Ireland,2000,6.130000114
Ireland,2001,5.860000134
Ireland,2002,5.78000021
Ireland,2003,5.670000076
Ireland,2004,5.639999866
Ireland,2005,5.460000038
Ireland,2006,5.260000229
Ireland,2007,5.099999905
Ireland,2008,4.849999905
Ireland,2009,2.829999924
Ireland,2010,2.730000019
Ireland,2011,2.619999886
Ireland,2012,2.539999962
Ireland,2013,2.559999943
Ireland,2014,2.569999933
Ireland,2015,2.920000076
Ireland,2016,2.960000038
Ireland,2017,2.970000029
Ireland,2018,2.970000029
Isle of Man,1960,1.844983697
Isle of Man,1970,1.913231373
Isle of Man,1980,1.756156564
Isle of Man,1981,1.754112124
Isle of Man,1990,1.752238274
Isle of Man,2005,1.769394636
Isle of Man,2006,1.584743261
Isle of Man,2009,1.584279418
Israel,1960,6.73793745
Israel,1975,8.079299927
Israel,1980,6.797399998
Israel,1981,6.729400158
Israel,1982,6.766600132
Israel,1983,6.543499947
Israel,1984,6.496600151
Israel,1985,6.509500027
Israel,1986,6.380199909
Israel,1987,6.289899826
Israel,1988,6.316899776
Israel,1989,6.283699989
Israel,1990,6.243199825
Israel,1991,5.96999979
Israel,1992,5.989500046
Israel,1993,6.077899933
Israel,1994,6.101200104
Israel,1995,5.980000019
Israel,1996,6.03000021
Israel,1997,6.050000191
Israel,1998,6.099999905
Israel,1999,6.119999886
Israel,2000,3.849999905
Israel,2001,3.859999895
Israel,2002,3.809999943
Israel,2003,3.859999895
Israel,2004,3.799999952
Israel,2005,3.730000019
Israel,2006,3.400000095
Israel,2007,3.349999905
Israel,2008,3.299999952
Israel,2009,3.190000057
Israel,2010,3.160000086
Israel,2011,3.140000105
Israel,2012,3.099999905
Israel,2013,3.089999914
Israel,2014,3.079999924
Israel,2015,3.029999971
Israel,2016,2.99000001
Israel,2017,3.019999981
Israel,2018,2.980000019
Italy,1960,8.899999619
Italy,1961,9
Italy,1962,9.199999809
Italy,1963,9.300000191
Italy,1964,9.5
Italy,1965,9.600000381
Italy,1966,9.699999809
Italy,1967,9.899999619
Italy,1968,10.10000038
Italy,1969,10.30000019
Italy,1970,10.60000038
Italy,1971,10.60000038
Italy,1972,10.60000038
Italy,1973,10.5
Italy,1974,10.60000038
Italy,1975,10.60000038
Italy,1976,10.39999962
Italy,1977,10.30000019
Italy,1978,10
Italy,1979,9.800000191
Italy,1980,9.600000381
Italy,1981,9.399999619
Italy,1982,9.100000381
Italy,1983,8.899999619
Italy,1984,8.5
Italy,1985,8.300000191
Italy,1986,8
Italy,1987,7.800000191
Italy,1988,7.5
Italy,1989,7.099999905
Italy,1990,7.199999809
Italy,1991,6.800000191
Italy,1992,6.900000095
Italy,1993,6.699999809
Italy,1994,6.599999905
Italy,1995,6.300000191
Italy,1996,6.5
Italy,1997,5.900000095
Italy,1998,5.5
Italy,1999,4.900000095
Italy,2000,4.710000038
Italy,2001,4.610000134
Italy,2002,4.440000057
Italy,2003,4.179999828
Italy,2004,4.019999981
Italy,2005,4.039999962
Italy,2006,3.99000001
Italy,2007,3.910000086
Italy,2008,3.789999962
Italy,2009,3.690000057
Italy,2010,3.640000105
Italy,2011,3.519999981
Italy,2012,3.420000076
Italy,2013,3.309999943
Italy,2014,3.210000038
Italy,2015,3.200000048
Italy,2016,3.170000076
Italy,2017,3.180000067
Italy,2018,3.140000105
Jamaica,1960,4.145488262
Jamaica,1970,4.104899883
Jamaica,1975,4.999499798
Jamaica,1985,3.333300114
Jamaica,1989,2.400099993
Jamaica,1990,2.200000048
Jamaica,1993,2.100300074
Jamaica,1995,2.099999905
Jamaica,1996,2.119999886
Jamaica,2001,1.5
Jamaica,2002,1.5
Jamaica,2003,1.399999976
Jamaica,2004,1.799999952
Jamaica,2005,1.700000048
Jamaica,2006,2
Jamaica,2007,1.700000048
Jamaica,2009,1.700000048
Jamaica,2010,1.75999999
Jamaica,2012,1.669999957
Jamaica,2013,1.659999967
Jamaica,2015,1.690000057
Jamaica,2016,1.779999971
Jamaica,2017,1.720000029
Japan,1960,9
Japan,1970,12.5
Japan,1980,13.69999981
Japan,1985,14.69999981
Japan,1993,15.60000038
Japan,1994,15.5
Japan,1995,15.39999962
Japan,1996,15.19999981
Japan,1997,15.10000038
Japan,1998,15
Japan,1999,14.80000019
Japan,2000,14.68999958
Japan,2001,14.57999992
Japan,2002,14.43000031
Japan,2003,14.26000023
Japan,2004,14.19999981
Japan,2005,14.07999992
Japan,2006,13.97000027
Japan,2007,13.86999989
Japan,2008,13.71000004
