Entity,Day,total_boosters
Ghana,2022/11/13,2515191
Ghana,2022/11/27,2544214
Ghana,2022/12/11,2744852
Ghana,2023/1/15,3102301
Ghana,2023/3/12,3972718
Gibraltar,2021/9/30,5
Gibraltar,2021/10/1,5
Gibraltar,2021/10/5,5
Gibraltar,2021/10/6,47
Gibraltar,2021/10/7,140
Gibraltar,2021/10/8,272
Gibraltar,2021/10/9,274
Gibraltar,2021/10/11,274
Gibraltar,2021/10/12,918
Gibraltar,2021/10/13,1394
Gibraltar,2021/10/14,1801
Gibraltar,2021/10/15,2245
Gibraltar,2021/10/17,3299
Gibraltar,2021/10/18,3714
Gibraltar,2021/10/19,4070
Gibraltar,2021/10/20,4508
Gibraltar,2021/10/21,4972
Gibraltar,2021/10/22,5334
Gibraltar,2021/10/23,5693
Gibraltar,2021/10/24,6351
Gibraltar,2021/10/25,7021
Gibraltar,2021/10/26,7314
Gibraltar,2021/10/27,7669
Gibraltar,2021/10/28,8039
Gibraltar,2021/10/29,8401
Gibraltar,2021/10/30,8713
Gibraltar,2021/11/5,10660
Gibraltar,2021/11/6,10977
Gibraltar,2021/11/9,11598
Gibraltar,2021/11/10,11864
Gibraltar,2021/11/11,11865
Gibraltar,2021/11/12,12172
Gibraltar,2021/11/13,12440
Gibraltar,2021/11/14,13418
Gibraltar,2021/11/15,13419
Gibraltar,2021/11/16,13867
Gibraltar,2021/11/17,14335
Gibraltar,2021/11/18,14805
Gibraltar,2021/11/19,15123
Gibraltar,2021/11/20,15313
Gibraltar,2021/11/21,15313
Gibraltar,2021/11/23,15681
Gibraltar,2021/11/26,16864
Gibraltar,2021/11/27,16872
Gibraltar,2021/11/30,17301
Gibraltar,2021/12/1,17656
Gibraltar,2021/12/2,18263
Gibraltar,2021/12/3,18931
Gibraltar,2021/12/4,19554
Gibraltar,2021/12/7,20375
Gibraltar,2021/12/8,21263
Gibraltar,2021/12/10,22410
Gibraltar,2021/12/11,22836
Gibraltar,2021/12/14,23645
Gibraltar,2021/12/15,24471
Gibraltar,2021/12/16,25089
Gibraltar,2021/12/17,25593
Gibraltar,2021/12/18,26103
Gibraltar,2021/12/22,26941
Gibraltar,2021/12/23,27085
Gibraltar,2022/1/7,27299
Gibraltar,2022/1/11,27583
Gibraltar,2022/1/12,27761
Gibraltar,2022/1/13,27908
Gibraltar,2022/1/14,28067
Gibraltar,2022/1/15,28213
Gibraltar,2022/1/18,28260
Gibraltar,2022/1/19,28298
Gibraltar,2022/1/20,28298
Gibraltar,2022/1/21,28333
Gibraltar,2022/1/22,28436
Gibraltar,2022/1/27,28804
Gibraltar,2022/1/28,28927
Gibraltar,2022/1/29,29023
Gibraltar,2022/2/1,29115
Gibraltar,2022/2/2,29202
Gibraltar,2022/2/8,29438
Gibraltar,2022/2/10,29588
Gibraltar,2022/2/11,29688
Gibraltar,2022/2/15,29764
Gibraltar,2022/2/16,29943
Gibraltar,2022/2/17,29955
Gibraltar,2022/2/18,30022
Gibraltar,2022/2/23,30146
Gibraltar,2022/2/24,30175
Gibraltar,2022/2/25,30195
Gibraltar,2022/2/27,30202
Gibraltar,2022/3/1,30253
Gibraltar,2022/3/2,30276
Gibraltar,2022/3/4,30317
Gibraltar,2022/3/8,30346
Gibraltar,2022/3/9,30764
Gibraltar,2022/3/11,31228
Gibraltar,2022/3/15,31439
Gibraltar,2022/3/16,31535
Gibraltar,2022/3/17,31647
Gibraltar,2022/3/18,31865
Gibraltar,2022/3/21,32129
Gibraltar,2022/3/22,32432
Gibraltar,2022/3/23,32614
Gibraltar,2022/3/24,33096
Gibraltar,2022/3/25,33369
Gibraltar,2022/3/29,34014
Gibraltar,2022/3/31,34585
Gibraltar,2022/4/4,34832
Gibraltar,2022/4/5,35224
Gibraltar,2022/4/6,35365
Gibraltar,2022/4/7,35561
Gibraltar,2022/4/14,36108
Gibraltar,2022/4/21,36360
Gibraltar,2022/12/16,49170
Greece,2021/9/14,1061
Greece,2021/9/15,4090
Greece,2021/9/16,6955
Greece,2021/9/17,9506
Greece,2021/9/18,11264
Greece,2021/9/19,11319
Greece,2021/9/20,13896
Greece,2021/9/21,16041
Greece,2021/9/22,17810
Greece,2021/9/23,19804
Greece,2021/9/24,21300
Greece,2021/9/25,22200
Greece,2021/9/26,22250
Greece,2021/9/27,23433
Greece,2021/9/28,24465
Greece,2021/9/29,25470
Greece,2021/9/30,30227
Greece,2021/10/1,37919
Greece,2021/10/2,44426
Greece,2021/10/3,44790
Greece,2021/10/4,55301
Greece,2021/10/5,66640
Greece,2021/10/6,78888
Greece,2021/10/7,90758
Greece,2021/10/8,103298
Greece,2021/10/9,114661
Greece,2021/10/10,115052
Greece,2021/10/11,129284
Greece,2021/10/12,145319
Greece,2021/10/13,162580
Greece,2021/10/14,177407
Greece,2021/10/15,190792
Greece,2021/10/16,201861
Greece,2021/10/17,202188
Greece,2021/10/18,216709
Greece,2021/10/19,230798
Greece,2021/10/20,245101
Greece,2021/10/21,258547
Greece,2021/10/22,270973
Greece,2021/10/23,280980
Greece,2021/10/24,281033
Greece,2021/10/25,293266
Greece,2021/10/26,302603
Greece,2021/10/27,315225
Greece,2021/10/28,315306
Greece,2021/10/29,327793
Greece,2021/10/30,340451
Greece,2021/10/31,340526
Greece,2021/11/1,355906
Greece,2021/11/2,373418
Greece,2021/11/3,393372
Greece,2021/11/4,412146
Greece,2021/11/5,431135
Greece,2021/11/6,444374
Greece,2021/11/7,444852
Greece,2021/11/8,468263
Greece,2021/11/9,492565
Greece,2021/11/10,527900
Greece,2021/11/11,564186
Greece,2021/11/12,599301
Greece,2021/11/13,628835
Greece,2021/11/14,630386
Greece,2021/11/15,664450
Greece,2021/11/16,712486
Greece,2021/11/17,758208
Greece,2021/11/18,807181
Greece,2021/11/19,855495
Greece,2021/11/20,897422
Greece,2021/11/21,899933
Greece,2021/11/22,948733
Greece,2021/11/23,1006024
Greece,2021/11/24,1064773
Greece,2021/11/25,1127382
Greece,2021/11/26,1187936
Greece,2021/11/27,1244549
Greece,2021/11/28,1252180
Greece,2021/11/29,1313467
Greece,2021/11/30,1374349
Greece,2021/12/1,1441151
Greece,2021/12/2,1509419
Greece,2021/12/3,1578720
Greece,2021/12/4,1648629
Greece,2021/12/5,1701702
Greece,2021/12/6,1790033
Greece,2021/12/7,1865692
Greece,2021/12/8,1951476
Greece,2021/12/9,2035543
Greece,2021/12/10,2119939
Greece,2021/12/11,2203200
Greece,2021/12/12,2267292
Greece,2021/12/13,2339686
Greece,2021/12/14,2426391
Greece,2021/12/15,2512588
Greece,2021/12/16,2597248
Greece,2021/12/17,2679779
Greece,2021/12/18,2762667
Greece,2021/12/19,2833726
Greece,2021/12/20,2913155
Greece,2021/12/21,2998110
Greece,2021/12/22,3079914
Greece,2021/12/23,3158217
Greece,2021/12/24,3215596
Greece,2021/12/25,3215863
Greece,2021/12/26,3215889
Greece,2021/12/27,3256170
Greece,2021/12/28,3329290
Greece,2021/12/29,3405877
Greece,2021/12/30,3479029
Greece,2021/12/31,3530076
Greece,2022/1/1,3530263
Greece,2022/1/2,3577893
Greece,2022/1/3,3639003
Greece,2022/1/4,3709182
Greece,2022/1/5,3781031
Greece,2022/1/6,3802846
Greece,2022/1/7,3852924
Greece,2022/1/8,3922480
Greece,2022/1/9,3955797
Greece,2022/1/10,4004217
Greece,2022/1/11,4067156
Greece,2022/1/12,4128707
Greece,2022/1/13,4186663
Greece,2022/1/14,4245379
Greece,2022/1/15,4307844
Greece,2022/1/16,4336807
Greece,2022/1/17,4381687
Greece,2022/1/18,4433464
Greece,2022/1/19,4482038
Greece,2022/1/20,4526900
Greece,2022/1/21,4573746
Greece,2022/1/22,4625610
Greece,2022/1/23,4645333
Greece,2022/1/24,4673601
Greece,2022/1/25,4692352
Greece,2022/1/26,4709519
Greece,2022/1/27,4738004
Greece,2022/1/28,4773439
Greece,2022/1/29,4812302
Greece,2022/1/30,4829090
Greece,2022/1/31,4854521
Greece,2022/2/1,4882191
Greece,2022/2/2,4905728
Greece,2022/2/3,4926340
Greece,2022/2/4,4947862
Greece,2022/2/5,4973072
Greece,2022/2/6,4981005
Greece,2022/2/7,5001595
Greece,2022/2/8,5030323
Greece,2022/2/9,5057492
Greece,2022/2/10,5080680
Greece,2022/2/11,5103292
Greece,2022/2/12,5128194
Greece,2022/2/13,5135594
Greece,2022/2/14,5153170
Greece,2022/2/15,5171756
Greece,2022/2/16,5187125
Greece,2022/2/17,5200878
Greece,2022/2/18,5214606
Greece,2022/2/19,5230293
Greece,2022/2/20,5234504
Greece,2022/2/21,5249358
Greece,2022/2/22,5264600
Greece,2022/2/23,5277297
Greece,2022/2/24,5288741
Greece,2022/2/25,5301583
Greece,2022/2/26,5317201
Greece,2022/2/27,5321493
Greece,2022/2/28,5336400
Greece,2022/3/1,5349957
Greece,2022/3/2,5359595
Greece,2022/3/3,5371293
Greece,2022/3/4,5381241
Greece,2022/3/5,5393028
Greece,2022/3/6,5395789
Greece,2022/3/7,5395838
Greece,2022/3/8,5404149
Greece,2022/3/9,5415898
Greece,2022/3/10,5427677
Greece,2022/3/11,5436779
Greece,2022/3/12,5449036
Greece,2022/3/13,5451605
Greece,2022/3/14,5459405
Greece,2022/3/15,5470592
Greece,2022/3/16,5479593
Greece,2022/3/17,5489909
Greece,2022/3/18,5499741
Greece,2022/3/19,5512480
Greece,2022/3/20,5515449
Greece,2022/3/21,5524099
Greece,2022/3/22,5535898
Greece,2022/3/23,5546417
Greece,2022/3/24,5557165
Greece,2022/3/25,5560343
Greece,2022/3/26,5569355
Greece,2022/3/27,5572111
Greece,2022/3/28,5585861
Greece,2022/3/29,5597665
Greece,2022/3/30,5609554
Greece,2022/3/31,5624506
Greece,2022/4/1,5638527
Greece,2022/4/2,5651997
Greece,2022/4/3,5652154
Greece,2022/4/4,5665145
Greece,2022/4/5,5672920
Greece,2022/4/6,5679547
Greece,2022/4/7,5688228
Greece,2022/4/8,5694403
Greece,2022/4/9,5698713
Greece,2022/4/10,5698784
Greece,2022/4/11,5703914
Greece,2022/4/12,5713435
Greece,2022/4/13,5722417
