Entity,Year,fish-discards
Algeria,1966,3253.475329
Algeria,1967,3158.713912
Algeria,1968,3158.713912
Algeria,1969,3127.126773
Algeria,1970,2994.101619
Algeria,1971,4317.197342
Algeria,1972,4646.820005
Algeria,1973,5225.679335
Algeria,1974,5706.68327
Algeria,1975,6197.244881
Algeria,1976,6278.095193
Algeria,1977,6987.445742
Algeria,1978,6699.380266
Algeria,1979,7206.448152
Algeria,1980,7902.619125
Algeria,1981,8531.636276
Algeria,1982,9167.500239
Algeria,1983,9461.027191
Algeria,1984,9752.504044
Algeria,1985,10041.86972
Algeria,1986,10632.15477
Algeria,1987,12587.25039
Algeria,1988,13991.792
Algeria,1989,13113.02087
Algeria,1990,12839.83982
Algeria,1991,12322.5004
Algeria,1992,13050.16183
Algeria,1993,13402.19773
Algeria,1994,15238.27502
Algeria,1995,15536.75768
Algeria,1996,14338.94009
Algeria,1997,14851.40756
Algeria,1998,14741.27449
Algeria,1999,15537.81651
Algeria,2000,16528.99992
Algeria,2001,18417.44526
Algeria,2002,18868.11027
Algeria,2003,19288.11678
Algeria,2004,18183.47363
Algeria,2005,20425.42123
Algeria,2006,22644.84385
Algeria,2007,24071.89882
Algeria,2008,23876.17228
Algeria,2009,23671.09191
Algeria,2010,23992.84224
Algeria,2011,24946.21473
Algeria,2012,25306.49527
Algeria,2013,25446.47717
Algeria,2014,25111.83989
Algeria,2015,24718.0784
Algeria,2016,24478.10132
Algeria,2017,27827.28011
Algeria,2018,31258.11499
American Samoa,1988,1.70E-07
American Samoa,1991,2.41E-07
American Samoa,1994,8.63E-07
American Samoa,1995,0.723850519
American Samoa,1996,3.665313445
American Samoa,1997,105.4005242
American Samoa,1998,119.646687
American Samoa,1999,77.17106112
American Samoa,2000,146.1545084
American Samoa,2001,1179.239861
American Samoa,2002,2306.880031
American Samoa,2003,1375.606768
American Samoa,2004,946.6647786
American Samoa,2005,984.3263338
American Samoa,2006,1236.558448
American Samoa,2007,1603.821392
American Samoa,2008,981.9042686
American Samoa,2009,1316.786804
American Samoa,2010,1262.246468
American Samoa,2011,1148.347534
American Samoa,2012,1495.341947
American Samoa,2013,793.413587
American Samoa,2014,571.7603142
American Samoa,2015,866.7686389
American Samoa,2016,807.3295326
American Samoa,2017,1091.473527
American Samoa,2018,626.2480073
Angola,1950,13374.56769
Angola,1951,17722.58247
Angola,1952,18479.2145
Angola,1953,24956.30814
Angola,1954,24301.67879
Angola,1955,23754.12641
Angola,1956,30051.09599
Angola,1957,26902.58765
Angola,1958,20702.47924
Angola,1959,20545.74821
Angola,1960,19812.26526
Angola,1961,22288.79197
Angola,1962,24091.59182
Angola,1963,21101.45106
Angola,1964,23123.68665
Angola,1965,17630.3316
Angola,1966,20857.88495
Angola,1967,18654.87254
Angola,1968,21410.60878
Angola,1969,25737.91034
Angola,1970,21317.74005
Angola,1971,19856.48094
Angola,1972,34123.4123
Angola,1973,25577.12088
Angola,1974,24644.52767
Angola,1975,10926.29784
Angola,1976,7862.240308
Angola,1977,8017.000763
Angola,1978,9650.627654
Angola,1979,9020.537721
Angola,1980,7290.561898
Angola,1981,9388.732871
Angola,1982,9071.973813
Angola,1983,7303.626614
Angola,1984,4730.333875
Angola,1985,10468.68243
Angola,1986,6648.081591
Angola,1987,5417.979668
Angola,1988,9032.748383
Angola,1989,9870.287967
Angola,1990,12642.69629
Angola,1991,10121.82481
Angola,1992,14168.53801
Angola,1993,16516.43006
Angola,1994,18743.80289
Angola,1995,18592.40651
Angola,1996,19813.5412
Angola,1997,17501.75924
Angola,1998,30672.35096
Angola,1999,30302.90999
Angola,2000,33446.76399
Angola,2001,46585.08067
Angola,2002,31362.31598
Angola,2003,30583.52029
Angola,2004,34771.89314
Angola,2005,42281.39136
Angola,2006,47072.2526
Angola,2007,53592.34953
Angola,2008,38255.59619
Angola,2009,41078.0487
Angola,2010,37759.79692
Angola,2011,44345.97281
Angola,2012,46069.50746
Angola,2013,47164.0784
Angola,2014,54969.996
Angola,2015,43165.78407
Angola,2016,43253.7708
Angola,2017,40854.29702
Angola,2018,48865.23336
Argentina,1950,4097.908
Argentina,1951,7166.228
Argentina,1952,8688.285
Argentina,1953,9383.076
Argentina,1954,9581.534515
Argentina,1955,9042.5354
Argentina,1956,8473.0168
Argentina,1957,8225.304
Argentina,1958,8248.633
Argentina,1959,11077.02472
Argentina,1960,11673.48723
Argentina,1961,11423.29205
Argentina,1962,12347.97713
Argentina,1963,16799.63747
Argentina,1964,22796.1171
Argentina,1965,27306.90427
Argentina,1966,31263.7233
Argentina,1967,28479.78365
Argentina,1968,43066.57997
Argentina,1969,32271.97491
Argentina,1970,33812.10704
Argentina,1971,31837.61276
Argentina,1972,32347.60807
Argentina,1973,43120.33899
Argentina,1974,45880.83203
Argentina,1975,30832.34058
Argentina,1976,50516.79726
Argentina,1977,72784.05187
Argentina,1978,93315.37546
Argentina,1979,96522.40991
Argentina,1980,72386.22833
Argentina,1981,62740.88213
Argentina,1982,79445.81125
Argentina,1983,78030.12464
Argentina,1984,61261.0856
Argentina,1985,76565.46876
Argentina,1986,29644.07282
Argentina,1987,31518.26869
Argentina,1988,48541.02922
Argentina,1989,55646.16169
Argentina,1990,69069.55001
Argentina,1991,64005.96143
Argentina,1992,75058.33242
Argentina,1993,98579.82449
Argentina,1994,147516.3154
Argentina,1995,148657.696
Argentina,1996,162352.0605
Argentina,1997,194508.4344
Argentina,1998,120511.0643
Argentina,1999,124758.3678
Argentina,2000,128085.7394
Argentina,2001,137677.6448
Argentina,2002,111120.9641
Argentina,2003,114879.1172
Argentina,2004,114258.4429
Argentina,2005,102310.5998
Argentina,2006,112322.7484
Argentina,2007,100996.425
Argentina,2008,112808.9024
Argentina,2009,107434.5244
Argentina,2010,75320.68812
Argentina,2011,68429.32534
Argentina,2012,67239.9111
Argentina,2013,79936.24383
Argentina,2014,78216.81934
Argentina,2015,78875.74411
Argentina,2016,73769.33962
Argentina,2017,77115.76888
Argentina,2018,77581.81737
Aruba,1950,6.152954654
Aruba,1951,6.152757233
Aruba,1952,6.152559808
Aruba,1953,6.152362383
Aruba,1954,6.152164962
Aruba,1955,6.151967535
Aruba,1956,6.151770111
Aruba,1957,6.151572686
Aruba,1958,6.151375264
Aruba,1959,6.15117784
Aruba,1960,6.150980414
Aruba,1961,6.150782994
Aruba,1962,6.150585566
Aruba,1963,6.150388143
Aruba,1964,6.150190719
Aruba,1965,6.149993296
Aruba,1966,6.083061351
Aruba,1967,8.083604267
Aruba,1968,8.084147185
Aruba,1969,8.0846901
Aruba,1970,13.33916267
Aruba,1971,13.33970559
Aruba,1972,13.34024851
Aruba,1973,15.38479142
Aruba,1974,16.90082731
Aruba,1975,17.90137022
Aruba,1976,19.4224061
Aruba,1977,20.42294902
Aruba,1978,17.72472435
Aruba,1979,17.72526727
Aruba,1980,17.72581018
Aruba,1981,17.7263531
Aruba,1982,17.72689602
Aruba,1983,17.72743893
Aruba,1984,17.72798185
Aruba,1985,17.72852476
Aruba,1986,17.2359857
Aruba,1987,16.0640331
Aruba,1988,15.38793517
Aruba,1989,18.13079588
Aruba,1990,16.27020619
Aruba,1991,13.53755865
Aruba,1992,6.072977169
Aruba,1993,7.174648699
Aruba,1994,5.221263001
Aruba,1995,5.154685256
Aruba,1996,7.315440405
Aruba,1997,9.315176264
Aruba,1998,8.646585299
Aruba,1999,9.130073387
Aruba,2000,10.42752275
Aruba,2001,6.737033101
Aruba,2002,7.781973901
Aruba,2003,3.219800002
Aruba,2004,3.261999999
Aruba,2005,3.261999999
Aruba,2006,2.917599999
Aruba,2007,3.19892
Aruba,2008,3.037599999
Aruba,2009,3.282
Aruba,2010,3.079800002
Aruba,2011,3.341248
Aruba,2012,2.777663999
Aruba,2013,2.858175999
Aruba,2014,2.858175999
Aruba,2015,2.911850667
Aruba,2016,2.952106667
Aruba,2017,2.992362667
Aruba,2018,2.96307419
Australia,1950,8427.525186
Australia,1951,9411.444417
Australia,1952,10732.45774
Australia,1953,11964.72945
Australia,1954,12647.35339
Australia,1955,13778.59314
Australia,1956,14939.69732
Australia,1957,15933.18566
Australia,1958,16587.25787
Australia,1959,18557.46939
Australia,1960,18493.87901
Australia,1961,17664.39329
Australia,1962,19307.96544
Australia,1963,22971.13296
Australia,1964,24303.06882
Australia,1965,25035.81826
Australia,1966,26717.96317
Australia,1967,31512.69565
Australia,1968,35187.25857
Australia,1969,43300.24641
Australia,1970,54560.4842
Australia,1971,84107.32602
Australia,1972,85600.71913
Australia,1973,92069.98075
Australia,1974,110035.0315
Australia,1975,71629.87425
Australia,1976,90692.8971
Australia,1977,110550.3438
Australia,1978,99991.88625
Australia,1979,111999.6395
Australia,1980,68404.33144
Australia,1981,128710.909
Australia,1982,120543.8152
Australia,1983,117637.8328
Australia,1984,115093.8744
Australia,1985,117130.9012
Australia,1986,104328.0458
Australia,1987,118527.1363
Australia,1988,125592.2123
Australia,1989,140935.0377
Australia,1990,120597.062
Australia,1991,144782.3431
Australia,1992,115082.7043
Australia,1993,117689.057
Australia,1994,101793.7331
Australia,1995,123330.9271
Australia,1996,114695.9386
Australia,1997,119452.0926
Australia,1998,121590.0001
Australia,1999,123090.006
Australia,2000,91810.65847
Australia,2001,109138.0157
Australia,2002,47820.51031
Australia,2003,44788.04599
Australia,2004,38663.02908
Australia,2005,32116.93606
Australia,2006,31007.40832
Australia,2007,22697.57961
Australia,2008,23917.84074
Australia,2009,24090.29381
Australia,2010,23650.73833
Australia,2011,21742.11524
Australia,2012,22265.66131
Australia,2013,21468.59995
Australia,2014,18517.61534
Australia,2015,19451.71703
Australia,2016,22490.38768
Australia,2017,21788.39144
Australia,2018,21571.01531
Azores Islands,1950,138.3577488
Azores Islands,1951,150.6315061
Azores Islands,1952,133.9855232
Azores Islands,1953,158.2478864
Azores Islands,1954,219.0029666
Azores Islands,1955,184.286438
Azores Islands,1956,199.2396654
Azores Islands,1957,161.4366743
Azores Islands,1958,141.2158642
Azores Islands,1959,167.2596698
Azores Islands,1960,177.9959652
Azores Islands,1961,157.9234419
Azores Islands,1962,169.4524512
Azores Islands,1963,171.103607
Azores Islands,1964,187.4263654
Azores Islands,1965,205.5993557
Azores Islands,1966,210.2935011
Azores Islands,1967,222.9611473
Azores Islands,1968,223.0093805
Azores Islands,1969,212.7675196
Azores Islands,1970,163.9310731
Azores Islands,1971,264.1324128
Azores Islands,1972,268.23014
Azores Islands,1973,311.5230708
Azores Islands,1974,191.9979112
Azores Islands,1975,263.904356
Azores Islands,1976,349.9762516
Azores Islands,1977,239.0445925
Azores Islands,1978,157.2648568
Azores Islands,1979,202.8973006
Azores Islands,1980,219.0868504
Azores Islands,1981,158.6198413
Azores Islands,1982,159.947431
Azores Islands,1983,211.2217733
Azores Islands,1984,385.3367402
Azores Islands,1985,436.2466097
Azores Islands,1986,520.3675713
Azores Islands,1987,919.071193
Azores Islands,1988,1114.62822
Azores Islands,1989,1024.139659
Azores Islands,1990,1488.925261
Azores Islands,1991,2390.457951
Azores Islands,1992,2159.842851
Azores Islands,1993,2199.977277
Azores Islands,1994,2214.315863
Azores Islands,1995,2967.146151
Azores Islands,1996,2962.320307
Azores Islands,1997,2897.14803
Azores Islands,1998,3196.763794
Azores Islands,1999,1555.950434
Azores Islands,2000,1433.47964
Azores Islands,2001,990.0346628
Azores Islands,2002,557.4451931
Azores Islands,2003,472.4765107
Azores Islands,2004,493.9862794
Azores Islands,2005,506.7823894
Azores Islands,2006,488.1911629
Azores Islands,2007,550.4684479
Azores Islands,2008,490.9303944
Azores Islands,2009,584.9373132
Azores Islands,2010,583.3747955
Azores Islands,2011,755.8810169
Azores Islands,2012,936.5978731
Azores Islands,2013,996.9168558
Azores Islands,2014,1467.528157
Azores Islands,2015,830.4140379
Azores Islands,2016,876.6362385
Azores Islands,2017,922.858439
Azores Islands,2018,2107.765883
Bahamas,1995,0.900743245
Bahrain,1950,4800
Bahrain,1951,4800
Bahrain,1952,5200
Bahrain,1953,5600
Bahrain,1954,6000
Bahrain,1955,6400
Bahrain,1956,6800
Bahrain,1957,7200
Bahrain,1958,7600
Bahrain,1959,8000
Bahrain,1960,8400
Bahrain,1961,9200
Bahrain,1962,10000
Bahrain,1963,11200
Bahrain,1964,12400
Bahrain,1965,14000
Bahrain,1966,16000
Bahrain,1967,17200
Bahrain,1968,13520
Bahrain,1969,9080
Bahrain,1970,4680
Bahrain,1971,4840
Bahrain,1972,5000
Bahrain,1973,5160
Bahrain,1974,5256
Bahrain,1975,5640
Bahrain,1976,5620
Bahrain,1977,4572
Bahrain,1978,4203
Bahrain,1979,3720.5
Bahrain,1980,4827.546959
Bahrain,1981,5179.513637
Bahrain,1982,5942.767016
Bahrain,1983,7427.197697
Bahrain,1984,9681.057721
Bahrain,1985,12281.38309
Bahrain,1986,11771.84673
Bahrain,1987,11232.54994
Bahrain,1988,9748.435759
Bahrain,1989,9001.163763
Bahrain,1990,7095.204196
Bahrain,1991,9286.305516
Bahrain,1992,10217.67634
Bahrain,1993,12486.61427
Bahrain,1994,16068.0883
Bahrain,1995,19537.28539
Bahrain,1996,21716.94388
Bahrain,1997,16842.92328
Bahrain,1998,12934.69368
Bahrain,1999,8237.635263
Bahrain,2000,4669.44
Bahrain,2001,4187.52
Bahrain,2002,4404.48
Bahrain,2003,4122.24
Bahrain,2004,4457.28
Bahrain,2005,5614.08
Bahrain,2006,6858.24
Bahrain,2007,8280
Bahrain,2008,10016.64
Bahrain,2009,10145.28
Bahrain,2010,9240.96
Bahrain,2011,7785.6
Bahrain,2012,8196.48
Bahrain,2013,8494.08
Bahrain,2014,8301.6
Bahrain,2015,8064
Bahrain,2016,7856.48
Bahrain,2017,7641.44
Bahrain,2018,7487.019844
Bangladesh,1950,34
Bangladesh,1951,38
Bangladesh,1952,42
Bangladesh,1953,46
Bangladesh,1954,50
Bangladesh,1955,54
Bangladesh,1956,58
Bangladesh,1957,62
Bangladesh,1958,66
Bangladesh,1959,70
Bangladesh,1960,74
Bangladesh,1961,78
Bangladesh,1962,82
Bangladesh,1963,86
Bangladesh,1964,90
Bangladesh,1965,94
Bangladesh,1966,98
Bangladesh,1967,102
Bangladesh,1968,106
Bangladesh,1969,110
Bangladesh,1970,1102
Bangladesh,1971,1183.263158
Bangladesh,1972,24881.72632
Bangladesh,1973,28431.25537
Bangladesh,1974,31980.93244
Bangladesh,1975,35530.6095
Bangladesh,1976,39080.28657
Bangladesh,1977,42629.96363
Bangladesh,1978,46179.64069
Bangladesh,1979,49729.31775
Bangladesh,1980,53107.56625
Bangladesh,1981,56485.81474
Bangladesh,1982,59864.06322
Bangladesh,1983,63242.31172
Bangladesh,1984,66620.68421
Bangladesh,1985,71772.38591
Bangladesh,1986,73155.32136
Bangladesh,1987,74538.4581
Bangladesh,1988,75921.59485
Bangladesh,1989,77304.73161
Bangladesh,1990,78782.92972
Bangladesh,1991,80261.12785
Bangladesh,1992,81739.32596
Bangladesh,1993,83217.52409
Bangladesh,1994,84695.7222
Bangladesh,1995,86173.92032
Bangladesh,1996,87652.11844
Bangladesh,1997,86516.6802
Bangladesh,1998,90517.47272
Bangladesh,1999,88237.17433
Bangladesh,2000,85780.55142
Bangladesh,2001,83323.92851
Bangladesh,2002,80867.3056
Bangladesh,2003,74001.43745
Bangladesh,2004,71544.81455
Bangladesh,2005,69088.19164
Bangladesh,2006,66631.56873
Bangladesh,2007,64174.94582
Bangladesh,2008,61718.32291
Bangladesh,2009,59261.93407
Bangladesh,2010,44270.17225
Bangladesh,2011,51320.16957
Bangladesh,2012,66344.00783
Bangladesh,2013,60193.27886
Bangladesh,2014,52760.98642
Bangladesh,2015,47360.53269
Bangladesh,2016,50056.79847
Bangladesh,2017,49055.48231
Bangladesh,2018,55882.89157
Barbados,1970,5.24892966
Barbados,1971,5.24892966
Barbados,1972,5.24892966
Barbados,1973,5.24892966
Barbados,1974,31.82452457
Barbados,1975,43.54872626
Barbados,1976,47.46418224
Barbados,1977,36.8493362
Barbados,1978,36.98356147
Barbados,1979,40.30777753
Barbados,1980,20.76194567
Barbados,1981,20.90852758
Barbados,1982,25.82972637
Barbados,1983,31.94137553
Barbados,1984,40.24757284
Barbados,1985,21.6836622
Barbados,1986,23.4944465
Barbados,1987,33.90136548
Barbados,1988,141.7010925
Barbados,1989,51.95213575
Barbados,1990,61.7174405
Barbados,1991,64.5351932
Barbados,1992,80.253133
Barbados,1993,24.60828763
Barbados,1994,20.81032396
Barbados,1995,110.1861611
Barbados,1996,96.2001003
Barbados,1997,136.9861709
Barbados,1998,119.9112283
Barbados,1999,96.58395975
Barbados,2000,109.5681897
Barbados,2001,87.71212358
Barbados,2002,53.75368288
Barbados,2003,67.65217506
Barbados,2004,77.21276946
Barbados,2005,127.6827796
Barbados,2006,79.73281058
Barbados,2007,61.86060465
Barbados,2008,64.21762685
Barbados,2009,36.40834482
Barbados,2010,45.86846482
Barbados,2011,50.19137213
Barbados,2012,62.41479333
Barbados,2013,75.85819277
Barbados,2014,85.19116218
Barbados,2015,121.8065404
Barbados,2016,128.2063995
Barbados,2017,102.2860733
Barbados,2018,97.23905868
Belgium,1950,26011.9987
Belgium,1951,29504.65744
Belgium,1952,33038.2497
Belgium,1953,31936.86028
Belgium,1954,30316.02722
Belgium,1955,33541.40252
Belgium,1956,35902.46765
Belgium,1957,25291.47085
Belgium,1958,26674.104
Belgium,1959,25738.75113
Belgium,1960,24304.05913
Belgium,1961,26286.63361
Belgium,1962,25162.67476
Belgium,1963,31555.99111
Belgium,1964,20760.52206
Belgium,1965,22210.26756
Belgium,1966,28424.2949
Belgium,1967,30516.8328
Belgium,1968,30063.05679
Belgium,1969,26105.96287
Belgium,1970,22990.30616
Belgium,1971,24176.73459
Belgium,1972,23593.65659
Belgium,1973,23503.91232
Belgium,1974,20387.53582
Belgium,1975,22241.21236
Belgium,1976,21165.57058
Belgium,1977,20254.66364
Belgium,1978,21165.91678
Belgium,1979,21582.48395
Belgium,1980,19506.35956
Belgium,1981,18329.25603
Belgium,1982,21869.03738
Belgium,1983,19081.59848
Belgium,1984,19354.75979
Belgium,1985,20408.47796
Belgium,1986,15510.02081
Belgium,1987,16801.36137
Belgium,1988,17098.07919
Belgium,1989,18279.34867
Belgium,1990,19779.39949
Belgium,1991,20925.53583
Belgium,1992,18270.98181
Belgium,1993,19061.49885
Belgium,1994,18083.8971
Belgium,1995,19128.83908
Belgium,1996,14129.49886
Belgium,1997,12175.82527
Belgium,1998,11598.13412
Belgium,1999,13928.56851
Belgium,2000,11845.21129
Belgium,2001,12993.19723
Belgium,2002,9795.527754
Belgium,2003,11536.22767
Belgium,2004,9519.063209
Belgium,2005,9697.623388
Belgium,2006,8110.492253
Belgium,2007,7319.870169
Belgium,2008,9259.84026
Belgium,2009,11475.93282
Belgium,2010,12217.2849
Belgium,2011,8379.400762
Belgium,2012,15547.29919
Belgium,2013,10900.60173
Belgium,2014,11597.23439
Belgium,2015,13343.11212
Belgium,2016,16613.46515
Belgium,2017,14390.97043
Belgium,2018,12600.64192
Belize,1966,1.245606769
Belize,1967,996.4854154
Belize,1968,498.2427077
Belize,1969,498.2427077
Belize,1970,1.245606769
Belize,1971,1.245606769
Belize,1972,1.245606769
Belize,1973,1.245606769
Belize,1974,34.87698954
Belize,1975,64.771552
Belize,1976,214.2443643
Belize,1977,214.2443643
Belize,1978,234.1740726
Belize,1979,195.6063964
Belize,1980,278.277779
Belize,1981,141.1687672
Belize,1982,69.20037607
Belize,1983,45.21091236
Belize,1984,8.857648137
Belize,1985,238.5106295
Belize,1986,301.344571
Belize,1987,473.3305723
Belize,1988,80384.80093
Belize,1989,75345.56969
Belize,1990,59513.66158
Belize,1991,70064.20361
Belize,1992,81096.72671
Belize,1993,62230.83324
Belize,1994,34449.92381
Belize,1995,50281.08582
Belize,1996,71433.38861
Belize,1997,52404.54753
Belize,1998,48282.39236
Belize,1999,39686.73223
Belize,2000,35289.98415
Belize,2001,35554.85303
Belize,2002,50755.57372
Belize,2003,36024.10512
Belize,2004,49349.11296
Belize,2005,41449.1099
Belize,2006,41154.7641
Belize,2007,66591.87172
Belize,2008,76426.96578
Belize,2009,67631.32087
Belize,2010,74902.33557
Belize,2011,39924.00492
Belize,2012,23450.35853
Belize,2013,20116.00484
Belize,2014,30228.42053
Belize,2015,18809.22466
Belize,2016,16467.60594
Belize,2017,19483.38534
Belize,2018,26410.43029
Benin,1979,0.099
Benin,1980,38.76549222
Benin,1981,19.6165015
Benin,1982,0.81
Benin,1983,1.0215
Benin,1984,17.30919309
Benin,1985,19.45414743
Benin,1986,17.84616986
Benin,1987,18.23097977
Benin,1988,18.98033735
Benin,1989,18.9625877
Benin,1990,19.34654789
Benin,1991,19.36584375
Benin,1992,19.19207778
Benin,1993,18.858608
Benin,1994,17.32636472
Benin,1995,15.86944806
Benin,1996,14.32874524
Benin,1997,12.67734582
Benin,1998,11.24049472
Benin,1999,9.85011943
Benin,2000,8.460614789
Benin,2001,7.107806889
Benin,2002,5.6561765
Benin,2003,3.449098178
Benin,2004,1.81913733
Benin,2005,0.678897999
Benin,2006,0.355252129
Benin,2007,0.035775
Benin,2008,0.802146
Benin,2009,1.596641
Benin,2010,12.71192
Benin,2011,6.911840889
Benin,2012,35.87487355
Benin,2013,41.75407234
Benin,2014,11.78486158
Benin,2015,12.90302448
Benin,2018,21.1272101
Bermuda,1971,43.2
Bermuda,1972,15.6
Bermuda,1974,566
Bermuda,1975,611.9992394
Bermuda,1976,661.2179851
Bermuda,1977,699.0881898
Bermuda,1978,687.3488439
Bermuda,1979,690.6458141
Bermuda,1980,702.5631362
Bermuda,1981,772.5243444
Bermuda,1982,856.5023879
Bermuda,1983,943.5034042
Bermuda,1984,1338.382412
Bermuda,1996,0.149340542
Bermuda,1997,0.162916955
Bermuda,1998,0.084059775
Bermuda,2000,1.676821003
Bermuda,2001,0.549970982
Bermuda,2002,0.038628651
Bermuda,2003,0.042803422
Bermuda,2004,0.165771891
Bermuda,2006,0.342328008
Bermuda,2007,0.418545634
Bermuda,2008,0.557549076
Bermuda,2009,0.106510349
Bermuda,2011,0.372012706
Bermuda,2012,0.526459808
Bermuda,2013,0.428690541
Bermuda,2014,13.09013266
Bermuda,2015,14.72374248
Bermuda,2016,15.13702244
Bermuda,2017,14.92147084
Bermuda,2018,15.96769217
Bosnia and Herzegovina,1950,0.0405
Bosnia and Herzegovina,1951,0.049500001
Bosnia and Herzegovina,1952,0.054
Bosnia and Herzegovina,1953,0.036000001
Bosnia and Herzegovina,1954,0.054
Bosnia and Herzegovina,1955,0.036000001
Bosnia and Herzegovina,1956,0.054000001
Bosnia and Herzegovina,1957,0.054
Bosnia and Herzegovina,1958,0.063
Bosnia and Herzegovina,1959,0.0495
Bosnia and Herzegovina,1960,0.058500001
Bosnia and Herzegovina,1961,0.0675
Bosnia and Herzegovina,1962,0.0585
Bosnia and Herzegovina,1963,0.0765
Bosnia and Herzegovina,1964,0.108
Bosnia and Herzegovina,1965,0.1485
Bosnia and Herzegovina,1966,0.108
Bosnia and Herzegovina,1967,0.072
Bosnia and Herzegovina,1968,0.0945
Bosnia and Herzegovina,1969,0.058500001
Bosnia and Herzegovina,1970,0.0477
Bosnia and Herzegovina,1971,0.043425
Bosnia and Herzegovina,1972,0.048195
Bosnia and Herzegovina,1973,0.046035001
Bosnia and Herzegovina,1974,0.046125
Bosnia and Herzegovina,1975,0.06426
Bosnia and Herzegovina,1976,0.053054999
Bosnia and Herzegovina,1977,0.04509
Bosnia and Herzegovina,1978,0.042885001
Bosnia and Herzegovina,1979,0.036135001
Bosnia and Herzegovina,1980,0.044595001
Bosnia and Herzegovina,1981,0.0477
Bosnia and Herzegovina,1982,0.04653
Bosnia and Herzegovina,1983,0.072405
Bosnia and Herzegovina,1984,0.110069999
Bosnia and Herzegovina,1985,0.053685
Bosnia and Herzegovina,1986,0.155205001
Bosnia and Herzegovina,1987,0.067365
Bosnia and Herzegovina,1988,0.082574999
Bosnia and Herzegovina,1989,0.130545001
Bosnia and Herzegovina,1990,0.097470001
Bosnia and Herzegovina,1991,0.055755
Bosnia and Herzegovina,1992,0.15
Bosnia and Herzegovina,1993,0.150000001
Bosnia and Herzegovina,1994,0.150000001
Bosnia and Herzegovina,1995,0.150000001
Bosnia and Herzegovina,1996,0.3
Bosnia and Herzegovina,1997,0.45
Bosnia and Herzegovina,1998,0.599999999
Bosnia and Herzegovina,1999,0.75
Bosnia and Herzegovina,2000,0.75
Bosnia and Herzegovina,2001,0.75
Bosnia and Herzegovina,2002,0.750000001
Bosnia and Herzegovina,2003,0.750000001
Bosnia and Herzegovina,2004,0.749999999
Bosnia and Herzegovina,2005,0.749999999
Bosnia and Herzegovina,2006,0.75
Bosnia and Herzegovina,2007,0.749999999
Bosnia and Herzegovina,2008,0.75
Bosnia and Herzegovina,2009,0.750000001
Bosnia and Herzegovina,2010,0.75
Bosnia and Herzegovina,2011,0.750000001
Bosnia and Herzegovina,2012,0.750000001
Bosnia and Herzegovina,2013,0.75
Bosnia and Herzegovina,2014,0.750000001
Bosnia and Herzegovina,2015,0.750000001
Bosnia and Herzegovina,2016,0.750000001
Bosnia and Herzegovina,2017,0.750000001
Bosnia and Herzegovina,2018,0.75
Brazil,1950,63995.29345
Brazil,1951,63969.30129
Brazil,1952,72011.45268
Brazil,1953,62269.06504
Brazil,1954,70921.25134
Brazil,1955,74779.26384
Brazil,1956,79946.77843
Brazil,1957,79116.50375
Brazil,1958,82953.66362
Brazil,1959,110694.0369
Brazil,1960,107507.5654
Brazil,1961,119800.7354
Brazil,1962,174189.148
Brazil,1963,180332.1735
Brazil,1964,169794.7166
Brazil,1965,185615.7209
Brazil,1966,200862.0355
Brazil,1967,182827.3911
Brazil,1968,206365.8837
Brazil,1969,194688.4721
Brazil,1970,235815.7949
Brazil,1971,246133.2045
Brazil,1972,278102.6756
Brazil,1973,305902.9597
Brazil,1974,294473.6326
Brazil,1975,250196.2109
Brazil,1976,245948.9963
Brazil,1977,257583.5215
Brazil,1978,262607.7546
Brazil,1979,287063.2425
Brazil,1980,234607.562
Brazil,1981,243159.5039
Brazil,1982,256455.8535
Brazil,1983,259187.8459
Brazil,1984,302239.6223
Brazil,1985,308808.692
Brazil,1986,274566.5651
Brazil,1987,274602.567
Brazil,1988,264972.5782
Brazil,1989,242271.1295
Brazil,1990,223230.3198
Brazil,1991,222393.4441
Brazil,1992,220536.7016
Brazil,1993,229533.2247
Brazil,1994,222234.5257
Brazil,1995,222483.0595
Brazil,1996,190038.6791
Brazil,1997,205042.1099
Brazil,1998,213856.0645
Brazil,1999,229835.3006
Brazil,2000,264332.1559
Brazil,2001,273919.168
Brazil,2002,295362.2283
Brazil,2003,275272.1162
Brazil,2004,262353.5429
Brazil,2005,274737.0047
Brazil,2006,274938.8845
Brazil,2007,287559.7811
Brazil,2008,277307.525
Brazil,2009,267847.8098
Brazil,2010,263372.458
Brazil,2011,323539.095
Brazil,2012,314721.4361
Brazil,2013,288426.4343
Brazil,2014,321780.1447
Brazil,2015,285361.0044
Brazil,2016,289145.0112
Brazil,2017,295468.676
Brazil,2018,298333.3158
British Virgin Islands,1994,9.100000001
British Virgin Islands,1995,3.625
British Virgin Islands,1996,8.500000001
British Virgin Islands,1997,2.000000001
British Virgin Islands,1998,1.500000001
British Virgin Islands,1999,1.999999999
British Virgin Islands,2000,0.425000001
British Virgin Islands,2001,1.9
British Virgin Islands,2002,2.2
British Virgin Islands,2003,1
British Virgin Islands,2004,1
British Virgin Islands,2005,0.899999999
British Virgin Islands,2006,1.825000001
British Virgin Islands,2007,1.200000001
British Virgin Islands,2008,0.925
British Virgin Islands,2009,0.925
British Virgin Islands,2010,0.924999999
British Virgin Islands,2011,0.925
British Virgin Islands,2012,0.550000001
British Virgin Islands,2013,1.224999999
