Entity,Day,total_boosters_per_hundred
Wales,2022/2/6,60.05
Wales,2022/2/7,60.12
Wales,2022/2/8,60.19
Wales,2022/2/9,60.28
Wales,2022/2/10,60.36
Wales,2022/2/11,60.44
Wales,2022/2/12,60.48
Wales,2022/2/13,60.5
Wales,2022/2/14,60.55
Wales,2022/2/15,61.34
Wales,2022/2/16,61.4
Wales,2022/2/17,61.47
Wales,2022/2/18,61.49
Wales,2022/2/19,61.54
Wales,2022/2/20,61.56
Wales,2022/2/21,61.62
Wales,2022/2/22,61.67
Wales,2022/2/23,61.73
Wales,2022/2/24,61.77
Wales,2022/2/25,61.83
Wales,2022/2/26,61.85
Wales,2022/2/27,61.88
Wales,2022/2/28,61.95
Wales,2022/3/1,62.03
Wales,2022/3/2,62.09
Wales,2022/3/3,62.13
Wales,2022/3/4,62.19
Wales,2022/3/5,62.23
Wales,2022/3/6,62.27
Wales,2022/3/7,62.31
Wales,2022/3/8,62.37
Wales,2022/3/9,62.42
Wales,2022/3/10,62.48
Wales,2022/3/11,62.53
Wales,2022/3/12,62.56
Wales,2022/3/13,62.59
Wales,2022/3/14,62.63
Wales,2022/3/15,62.67
Wales,2022/3/16,62.72
Wales,2022/3/17,62.77
Wales,2022/3/18,62.82
Wales,2022/3/19,62.84
Wales,2022/3/20,62.86
Wales,2022/3/21,62.88
Wales,2022/3/22,62.91
Wales,2022/3/23,62.95
Wales,2022/3/24,62.99
Wales,2022/3/25,63.03
Wales,2022/3/26,63.03
Wales,2022/3/27,63.04
Wales,2022/3/28,63.07
Wales,2022/3/29,63.1
Wales,2022/3/30,63.13
Wales,2022/3/31,63.17
Wales,2022/4/1,63.2
Wales,2022/4/2,63.22
Wales,2022/4/3,63.23
Wales,2022/4/4,63.25
Wales,2022/4/5,63.27
Wales,2022/4/6,63.3
Wales,2022/4/7,63.33
Wales,2022/4/8,63.36
Wales,2022/4/9,63.38
Wales,2022/4/10,63.4
Wales,2022/4/11,63.43
Wales,2022/4/12,63.46
Wales,2022/4/13,63.49
Wales,2022/4/14,63.52
Wales,2022/4/15,63.53
Wales,2022/4/16,63.53
Wales,2022/4/17,63.54
Wales,2022/4/18,63.54
Wales,2022/4/19,63.57
Wales,2022/4/20,63.61
Wales,2022/4/21,63.65
Wales,2022/4/22,63.68
Wales,2022/4/23,63.7
Wales,2022/4/24,63.72
Wales,2022/4/25,63.75
Wales,2022/4/26,63.77
Wales,2022/4/27,63.8
Wales,2022/4/28,63.85
Wales,2022/4/29,63.87
Wales,2022/4/30,63.88
Wales,2022/5/1,63.9
Wales,2022/5/2,63.9
Wales,2022/5/3,63.93
Wales,2022/5/4,63.95
Wales,2022/5/5,63.98
Wales,2022/5/6,64
Wales,2022/5/7,64.01
Wales,2022/5/8,64.02
Wales,2022/5/9,64.04
Wales,2022/5/10,64.05
Wales,2022/5/11,64.08
Wales,2022/5/12,64.1
Wales,2022/5/13,64.12
Wales,2022/5/14,64.13
Wales,2022/5/15,64.14
Wales,2022/5/16,64.16
Wales,2022/5/17,64.17
Wales,2022/5/18,64.19
Wales,2022/5/19,64.22
Wales,2022/5/20,64.24
Wales,2022/5/21,64.26
Wales,2022/5/22,64.26
Wales,2022/5/23,64.28
Wales,2022/5/24,64.29
Wales,2022/5/25,64.31
Wales,2022/5/26,64.32
Wales,2022/5/27,64.34
Wales,2022/5/28,64.35
Wales,2022/5/29,64.36
Wales,2022/5/30,64.39
Wales,2022/5/31,64.41
Wales,2022/6/1,64.41
Wales,2022/6/2,64.43
Wales,2022/6/3,64.43
Wales,2022/6/4,64.43
Wales,2022/6/5,64.43
Wales,2022/6/6,64.45
Wales,2022/6/7,64.46
Wales,2022/6/8,64.47
Wales,2022/6/9,64.49
Wales,2022/6/10,64.5
Wales,2022/6/11,64.5
Wales,2022/6/12,64.51
Wales,2022/6/13,64.53
Wales,2022/6/14,64.54
Wales,2022/6/15,64.56
Wales,2022/6/16,64.58
Wales,2022/6/17,64.59
Wales,2022/6/18,64.6
Wales,2022/6/19,64.61
Wales,2022/6/20,64.62
Wales,2022/6/21,64.63
Wales,2022/6/22,64.65
Wales,2022/6/23,64.67
Wales,2022/6/24,64.68
Wales,2022/6/25,64.69
Wales,2022/6/26,64.7
Wales,2022/6/27,64.72
Wales,2022/6/28,64.73
Wales,2022/6/29,64.74
Wales,2022/6/30,64.76
Wales,2022/7/1,64.78
Wales,2022/7/2,64.79
Wales,2022/7/3,64.8
Wales,2022/7/4,64.82
Wales,2022/7/5,64.84
Wales,2022/7/6,64.85
Wales,2022/7/7,64.87
Wales,2022/7/8,64.89
Wales,2022/7/9,64.9
Wales,2022/7/10,64.9
Wales,2022/7/11,64.91
Wales,2022/7/12,64.93
Wales,2022/7/13,64.94
Wales,2022/7/14,64.97
Wales,2022/7/15,64.98
Wales,2022/7/16,64.98
Wales,2022/7/17,64.99
Wales,2022/7/18,65
Wales,2022/7/19,65.01
Wales,2022/7/20,65.03
Wales,2022/7/21,65.04
Wales,2022/7/22,65.05
Wales,2022/7/23,65.05
Wales,2022/7/24,65.06
Wales,2022/7/25,65.06
Wales,2022/7/26,65.07
Wales,2022/7/27,65.08
Wales,2022/7/28,65.09
Wales,2022/7/29,65.1
Wales,2022/7/30,65.11
Wales,2022/7/31,65.11
Wales,2022/8/1,65.12
Wales,2022/8/2,65.12
Wales,2022/8/3,65.13
Wales,2022/8/4,65.14
Wales,2022/8/5,65.14
Wales,2022/8/6,65.15
Wales,2022/8/7,65.15
Wales,2022/8/8,65.16
Wales,2022/8/9,65.16
Wales,2022/8/10,65.17
Wales,2022/8/11,65.19
Wales,2022/8/12,65.19
Wales,2022/8/13,65.19
Wales,2022/8/14,65.2
Wales,2022/8/15,65.2
Wales,2022/8/16,65.21
Wales,2022/8/17,65.22
Wales,2022/8/18,65.23
Wales,2022/8/19,65.24
Wales,2022/8/20,65.24
Wales,2022/8/21,65.25
Wales,2022/8/22,65.25
Wales,2022/8/23,65.26
Wales,2022/8/24,65.26
Wales,2022/8/25,65.27
Wales,2022/8/26,65.28
Wales,2022/8/27,65.28
Wales,2022/8/28,65.28
Wales,2022/8/29,65.28
Wales,2022/8/30,65.28
Wales,2022/8/31,65.29
Wales,2022/9/1,65.71
Wales,2022/9/2,66.1
Wales,2022/9/3,66.41
Wales,2022/9/4,66.64
Wales,2022/9/5,67.19
Wales,2022/9/6,67.76
Wales,2022/9/7,68.29
Wales,2022/9/8,68.89
Wales,2022/9/9,69.43
Wales,2022/9/10,70.32
Wales,2022/9/11,70.66
Wales,2022/9/12,71.15
Wales,2022/9/13,71.71
Wales,2022/9/14,72.32
Wales,2022/9/15,72.92
Wales,2022/9/16,73.5
Wales,2022/9/17,74.22
Wales,2022/9/18,74.46
Wales,2022/9/19,74.65
Wales,2022/9/20,75.34
Wales,2022/9/21,76.06
Wales,2022/9/22,76.73
Wales,2022/9/23,77.36
Wales,2022/9/24,78.43
Wales,2022/9/25,78.81
Wales,2022/9/26,79.3
Wales,2022/9/27,80.06
Wales,2022/9/28,80.78
Wales,2022/9/29,81.62
Wales,2022/9/30,82.35
Wales,2022/10/1,83.76
Wales,2022/10/2,84.29
Wales,2022/10/3,84.92
Wales,2022/10/4,85.62
Wales,2022/10/5,86.3
Wales,2022/10/6,87.03
Wales,2022/10/7,87.76
Wales,2022/10/8,89.38
Wales,2022/10/9,89.89
Wales,2022/10/10,90.76
Wales,2022/10/11,91.74
Wales,2022/10/12,92.55
Wales,2022/10/13,93.56
Wales,2022/10/14,94.5
Wales,2022/10/15,96.15
Wales,2022/10/16,96.6
Wales,2022/10/17,97.4
Wales,2022/10/18,98.33
Wales,2022/10/19,99.1
Wales,2022/10/20,99.9
Wales,2022/10/21,100.72
Wales,2022/10/22,101.81
Wales,2022/10/23,102.18
Wales,2022/10/24,102.9
Wales,2022/10/25,103.65
Wales,2022/10/26,104.4
Wales,2022/10/27,105.31
Wales,2022/10/28,106.03
Wales,2022/10/29,106.91
Wales,2022/10/30,107.28
Wales,2022/10/31,107.86
Wales,2022/11/1,108.48
Wales,2022/11/2,109.08
Wales,2022/11/3,109.71
Wales,2022/11/4,110.28
Wales,2022/11/5,110.95
Wales,2022/11/6,111.32
Wales,2022/11/7,111.9
Wales,2022/11/8,112.51
Wales,2022/11/9,113.12
Wales,2022/11/10,113.74
Wales,2022/11/11,114.33
Wales,2022/11/12,115
Wales,2022/11/13,115.26
Wales,2022/11/14,115.68
Wales,2022/11/15,116.16
Wales,2022/11/16,116.59
Wales,2022/11/17,117.12
Wales,2022/11/18,117.65
Wales,2022/11/19,118.19
Wales,2022/11/20,118.47
Wales,2022/11/21,118.92
Wales,2022/11/22,119.37
Wales,2022/11/23,119.81
Wales,2022/11/24,120
Wales,2022/11/25,120.35
Wales,2022/11/26,120.68
Wales,2022/11/27,120.9
Wales,2022/11/28,121.27
Wales,2022/11/29,121.61
Wales,2022/11/30,121.99
Wales,2022/12/1,122.31
Wales,2022/12/2,122.6
Wales,2022/12/3,122.79
Wales,2022/12/4,122.95
Wales,2022/12/5,123.19
Wales,2022/12/6,123.48
Wales,2022/12/7,123.72
Wales,2022/12/8,123.96
Wales,2022/12/9,124.19
Wales,2022/12/10,124.32
Wales,2022/12/11,124.45
Wales,2022/12/12,124.68
Wales,2022/12/13,124.9
Wales,2022/12/14,125.07
Wales,2022/12/15,125.17
Wales,2022/12/16,125.33
Wales,2022/12/17,125.44
Wales,2022/12/18,125.5
Wales,2022/12/19,125.63
Wales,2022/12/20,125.69
Wales,2022/12/21,125.76
Wales,2022/12/22,125.85
Wales,2022/12/27,125.88
Wales,2022/12/28,125.93
Wales,2022/12/29,125.99
Wales,2023/1/2,126.05
Wales,2023/1/3,126.11
Wales,2023/1/4,126.17
Wales,2023/1/5,126.24
Wales,2023/1/6,126.31
Wales,2023/1/7,126.34
Wales,2023/1/8,126.36
Wales,2023/1/9,126.42
Wales,2023/1/10,126.5
Wales,2023/1/11,126.56
Wales,2023/1/12,126.62
Wales,2023/1/13,126.68
Wales,2023/1/14,126.7
Wales,2023/1/15,126.72
Wales,2023/1/16,126.76
Wales,2023/1/17,126.82
Wales,2023/1/18,126.87
Wales,2023/1/19,126.93
Wales,2023/1/20,126.98
Wales,2023/1/21,127.03
Wales,2023/1/22,127.06
Wales,2023/1/23,127.1
Wales,2023/1/24,127.15
Wales,2023/1/25,127.21
Wales,2023/1/26,127.25
Wales,2023/1/27,127.29
Wales,2023/1/28,127.31
Wales,2023/1/29,127.33
Wales,2023/1/30,127.35
Wales,2023/1/31,127.39
Wales,2023/2/1,127.41
Wales,2023/2/2,127.44
Wales,2023/2/3,127.46
Wales,2023/2/4,127.48
Wales,2023/2/5,127.48
Wales,2023/2/6,127.49
Wales,2023/2/7,127.52
Wales,2023/2/8,127.55
Wales,2023/2/9,127.59
Wales,2023/2/10,127.61
Wales,2023/2/11,127.63
Wales,2023/2/12,127.64
Wales,2023/2/13,127.66
Wales,2023/2/14,127.68
Wales,2023/2/15,127.71
Wales,2023/2/16,127.74
Wales,2023/2/17,127.76
Wales,2023/2/18,127.77
Wales,2023/2/19,127.77
Wales,2023/2/20,127.78
Wales,2023/2/21,127.8
Wales,2023/2/22,127.81
Wales,2023/2/23,127.83
Wales,2023/2/24,127.84
Wales,2023/2/25,127.85
Wales,2023/2/26,127.85
Wales,2023/2/27,127.85
Wales,2023/2/28,127.86
Wales,2023/3/2,127.89
Wales,2023/3/3,127.91
Wales,2023/3/5,127.91
Wales,2023/3/6,127.92
Wales,2023/3/7,127.92
Wales,2023/3/8,127.93
Wallis and Futuna,2022/4/4,26.1
Wallis and Futuna,2022/4/11,26.76
Wallis and Futuna,2022/4/25,27.26
Wallis and Futuna,2022/5/2,27.6
Wallis and Futuna,2022/10/10,27.6
Wallis and Futuna,2022/10/17,32.27
Wallis and Futuna,2023/1/23,32.48
World,2020/12/29,0
World,2020/12/30,0
World,2020/12/31,0
World,2021/1/1,0
World,2021/1/2,0
World,2021/1/3,0
World,2021/1/4,0
World,2021/1/5,0
World,2021/1/6,0
World,2021/1/7,0
World,2021/1/8,0
World,2021/1/9,0
World,2021/1/10,0
World,2021/1/11,0
World,2021/1/12,0
World,2021/1/13,0
World,2021/1/14,0
World,2021/1/15,0
World,2021/1/16,0
World,2021/1/17,0
World,2021/1/18,0
World,2021/1/19,0
World,2021/1/20,0
World,2021/1/21,0
World,2021/1/22,0
World,2021/1/23,0
World,2021/1/24,0
World,2021/1/25,0
World,2021/1/26,0
World,2021/1/27,0
World,2021/1/28,0
World,2021/1/29,0
World,2021/1/30,0
World,2021/1/31,0
World,2021/2/1,0
World,2021/2/2,0
World,2021/2/3,0
World,2021/2/4,0
World,2021/2/5,0
World,2021/2/6,0
World,2021/2/7,0
World,2021/2/8,0
World,2021/2/9,0
World,2021/2/10,0
World,2021/2/11,0
World,2021/2/12,0
World,2021/2/13,0
World,2021/2/14,0
World,2021/2/15,0
World,2021/2/16,0
World,2021/2/17,0
World,2021/2/18,0
World,2021/2/19,0
World,2021/2/20,0
World,2021/2/21,0
World,2021/2/22,0
World,2021/2/23,0
World,2021/2/24,0
World,2021/2/25,0
World,2021/2/26,0
World,2021/2/27,0
World,2021/2/28,0
World,2021/3/1,0
World,2021/3/2,0
World,2021/3/3,0
World,2021/3/4,0
World,2021/3/5,0
World,2021/3/6,0
World,2021/3/7,0
World,2021/3/8,0
World,2021/3/9,0
World,2021/3/10,0
World,2021/3/11,0
World,2021/3/12,0
World,2021/3/13,0
World,2021/3/14,0
World,2021/3/15,0
World,2021/3/16,0
World,2021/3/17,0
World,2021/3/18,0
World,2021/3/19,0
World,2021/3/20,0
World,2021/3/21,0
World,2021/3/22,0
World,2021/3/23,0
World,2021/3/24,0
World,2021/3/25,0
World,2021/3/26,0
World,2021/3/27,0
World,2021/3/28,0
World,2021/3/29,0
World,2021/3/30,0
World,2021/3/31,0
World,2021/4/1,0
World,2021/4/2,0
World,2021/4/3,0
World,2021/4/4,0
World,2021/4/5,0
World,2021/4/6,0
World,2021/4/7,0
World,2021/4/8,0
World,2021/4/9,0
World,2021/4/10,0
World,2021/4/11,0
World,2021/4/12,0
World,2021/4/13,0
World,2021/4/14,0
World,2021/4/15,0
World,2021/4/16,0
World,2021/4/17,0
World,2021/4/18,0
World,2021/4/19,0
World,2021/4/20,0
World,2021/4/21,0
World,2021/4/22,0
World,2021/4/23,0
World,2021/4/24,0
World,2021/4/25,0
World,2021/4/26,0
World,2021/4/27,0
World,2021/4/28,0
World,2021/4/29,0
World,2021/4/30,0
World,2021/5/1,0
World,2021/5/2,0
World,2021/5/3,0
World,2021/5/4,0
World,2021/5/5,0
World,2021/5/6,0
World,2021/5/7,0
World,2021/5/8,0
World,2021/5/9,0
World,2021/5/10,0
World,2021/5/11,0
World,2021/5/12,0
World,2021/5/13,0
World,2021/5/14,0
World,2021/5/15,0
World,2021/5/16,0
World,2021/5/17,0
World,2021/5/18,0
World,2021/5/19,0
World,2021/5/20,0
World,2021/5/21,0
World,2021/5/22,0
World,2021/5/23,0
World,2021/5/24,0
World,2021/5/25,0
World,2021/5/26,0
World,2021/5/27,0
World,2021/5/28,0
World,2021/5/29,0
World,2021/5/30,0
World,2021/5/31,0
World,2021/6/1,0
World,2021/6/2,0
World,2021/6/3,0
World,2021/6/4,0
World,2021/6/5,0
World,2021/6/6,0
World,2021/6/7,0
World,2021/6/8,0
World,2021/6/9,0
World,2021/6/10,0
World,2021/6/11,0
World,2021/6/12,0
World,2021/6/13,0
World,2021/6/14,0
World,2021/6/15,0
World,2021/6/16,0
World,2021/6/17,0
World,2021/6/18,0
World,2021/6/19,0
World,2021/6/20,0
World,2021/6/21,0
World,2021/6/22,0
World,2021/6/23,0
World,2021/6/24,0
World,2021/6/25,0
World,2021/6/26,0
World,2021/6/27,0
World,2021/6/28,0
World,2021/6/29,0
World,2021/6/30,0.01
World,2021/7/1,0.01
World,2021/7/2,0.01
World,2021/7/3,0.01
World,2021/7/4,0.02
World,2021/7/5,0.02
World,2021/7/6,0.03
World,2021/7/7,0.03
World,2021/7/8,0.04
World,2021/7/9,0.04
World,2021/7/10,0.04
World,2021/7/11,0.04
World,2021/7/12,0.04
World,2021/7/13,0.05
World,2021/7/14,0.05
World,2021/7/15,0.07
World,2021/7/16,0.07
World,2021/7/17,0.07
World,2021/7/18,0.07
World,2021/7/19,0.08
World,2021/7/20,0.08
World,2021/7/21,0.08
World,2021/7/22,0.08
World,2021/7/23,0.08
World,2021/7/24,0.08
World,2021/7/25,0.08
World,2021/7/26,0.08
World,2021/7/27,0.09
World,2021/7/28,0.09
World,2021/7/29,0.09
World,2021/7/30,0.09
World,2021/7/31,0.09
World,2021/8/1,0.1
World,2021/8/2,0.1
World,2021/8/3,0.1
World,2021/8/4,0.1
World,2021/8/5,0.11
World,2021/8/6,0.11
World,2021/8/7,0.11
World,2021/8/8,0.11
World,2021/8/9,0.12
World,2021/8/10,0.12
World,2021/8/11,0.13
World,2021/8/12,0.13
World,2021/8/13,0.14
World,2021/8/14,0.14
World,2021/8/15,0.14
World,2021/8/16,0.15
World,2021/8/17,0.16
World,2021/8/18,0.17
World,2021/8/19,0.18
World,2021/8/20,0.18
World,2021/8/21,0.19
World,2021/8/22,0.19
World,2021/8/23,0.19
World,2021/8/24,0.2
World,2021/8/25,0.21
World,2021/8/26,0.22
World,2021/8/27,0.22
World,2021/8/28,0.22
World,2021/8/29,0.23
World,2021/8/30,0.23
World,2021/8/31,0.24
World,2021/9/1,0.25
World,2021/9/2,0.26
World,2021/9/3,0.27
World,2021/9/4,0.27
World,2021/9/5,0.27
World,2021/9/6,0.28
World,2021/9/7,0.28
World,2021/9/8,0.29
World,2021/9/9,0.3
World,2021/9/10,0.3
World,2021/9/11,0.31
World,2021/9/12,0.31
World,2021/9/13,0.31
World,2021/9/14,0.32
World,2021/9/15,0.33
World,2021/9/16,0.33
World,2021/9/17,0.34
World,2021/9/18,0.34
World,2021/9/19,0.35
World,2021/9/20,0.35
World,2021/9/21,0.36
World,2021/9/22,0.37
World,2021/9/23,0.37
World,2021/9/24,0.39
World,2021/9/25,0.4
World,2021/9/26,0.4
World,2021/9/27,0.42
World,2021/9/28,0.43
World,2021/9/29,0.44
World,2021/9/30,0.47
World,2021/10/1,0.49
World,2021/10/2,0.5
World,2021/10/3,0.51
World,2021/10/4,0.52
World,2021/10/5,0.55
World,2021/10/6,0.58
World,2021/10/7,0.6
World,2021/10/8,0.62
World,2021/10/9,0.63
World,2021/10/10,0.64
World,2021/10/11,0.65
World,2021/10/12,0.67
World,2021/10/13,0.69
World,2021/10/14,0.71
World,2021/10/15,0.74
World,2021/10/16,0.75
World,2021/10/17,0.76
World,2021/10/18,0.78
World,2021/10/19,0.8
World,2021/10/20,0.82
World,2021/10/21,0.85
World,2021/10/22,0.89
World,2021/10/23,0.9
World,2021/10/24,0.92
World,2021/10/25,0.96
World,2021/10/26,0.99
World,2021/10/27,1.03
World,2021/10/28,1.07
World,2021/10/29,1.11
World,2021/10/30,1.13
World,2021/10/31,1.14
World,2021/11/1,1.17
World,2021/11/2,1.21
World,2021/11/3,1.25
World,2021/11/4,1.29
World,2021/11/5,1.81
World,2021/11/6,1.83
World,2021/11/7,1.84
World,2021/11/8,1.88
World,2021/11/9,1.93
World,2021/11/10,1.98
World,2021/11/11,2.02
World,2021/11/12,2.22
World,2021/11/13,2.25
World,2021/11/14,2.26
World,2021/11/15,2.3
World,2021/11/16,2.35
World,2021/11/17,2.4
World,2021/11/18,2.45
World,2021/11/19,2.72
World,2021/11/20,2.75
World,2021/11/21,2.77
World,2021/11/22,2.83
World,2021/11/23,2.89
World,2021/11/24,2.94
World,2021/11/25,3
World,2021/11/26,3.07
World,2021/11/27,3.11
World,2021/11/28,3.14
World,2021/11/29,3.19
World,2021/11/30,3.26
World,2021/12/1,3.34
World,2021/12/2,3.42
World,2021/12/3,3.91
World,2021/12/4,3.97
World,2021/12/5,4
World,2021/12/6,4.07
World,2021/12/7,4.15
World,2021/12/8,4.23
World,2021/12/9,4.33
World,2021/12/10,4.74
World,2021/12/11,4.81
World,2021/12/12,4.88
World,2021/12/13,4.96
World,2021/12/14,5.07
World,2021/12/15,5.19
World,2021/12/16,5.3
World,2021/12/17,5.44
World,2021/12/18,5.55
World,2021/12/19,5.64
World,2021/12/20,5.76
World,2021/12/21,5.9
World,2021/12/22,6.03
World,2021/12/23,6.13
World,2021/12/24,6.2
World,2021/12/25,6.22
World,2021/12/26,6.25
World,2021/12/27,6.34
World,2021/12/28,6.45
World,2021/12/29,6.56
World,2021/12/30,6.65
World,2021/12/31,6.72
World,2022/1/1,6.74
World,2022/1/2,6.77
World,2022/1/3,6.85
World,2022/1/4,6.95
World,2022/1/5,7.06
World,2022/1/6,9.8
World,2022/1/7,9.93
World,2022/1/8,10
World,2022/1/9,10.08
World,2022/1/10,10.18
World,2022/1/11,10.29
World,2022/1/12,10.41
World,2022/1/13,10.66
World,2022/1/14,10.8
World,2022/1/15,10.88
World,2022/1/16,10.97
World,2022/1/17,11.1
World,2022/1/18,11.2
World,2022/1/19,11.32
World,2022/1/20,11.42
World,2022/1/21,11.56
World,2022/1/22,11.63
World,2022/1/23,11.69
World,2022/1/24,11.78
World,2022/1/25,11.88
World,2022/1/26,11.97
World,2022/1/27,12.09
World,2022/1/28,12.21
World,2022/1/29,12.26
World,2022/1/30,12.32
World,2022/1/31,12.4
World,2022/2/1,12.48
World,2022/2/2,12.56
World,2022/2/3,12.63
World,2022/2/4,12.72
World,2022/2/5,12.79
World,2022/2/6,12.91
World,2022/2/7,14.6
World,2022/2/8,14.67
World,2022/2/9,14.76
World,2022/2/10,15.2
World,2022/2/11,15.3
World,2022/2/12,15.36
World,2022/2/13,15.42
World,2022/2/14,15.5
World,2022/2/15,15.57
World,2022/2/16,15.64
World,2022/2/17,15.81
World,2022/2/18,15.9
World,2022/2/19,16.02
World,2022/2/20,16.05
World,2022/2/21,16.12
World,2022/2/22,16.19
World,2022/2/23,16.25
World,2022/2/24,16.33
World,2022/2/25,17.6
World,2022/2/26,17.64
World,2022/2/27,17.66
World,2022/2/28,17.75
World,2022/3/1,17.78
World,2022/3/2,17.83
World,2022/3/3,17.89
World,2022/3/4,17.95
World,2022/3/5,18.01
World,2022/3/6,18.05
World,2022/3/7,18.11
World,2022/3/8,18.15
World,2022/3/9,18.21
World,2022/3/10,18.27
World,2022/3/11,18.32
World,2022/3/12,18.37
World,2022/3/13,18.44
World,2022/3/14,18.48
World,2022/3/15,18.53
World,2022/3/16,18.58
World,2022/3/17,19.76
World,2022/3/18,19.88
World,2022/3/19,19.93
World,2022/3/20,19.96
World,2022/3/21,20.13
World,2022/3/22,20.2
World,2022/3/23,20.25
World,2022/3/24,20.46
World,2022/3/25,20.52
World,2022/3/26,20.55
World,2022/3/27,20.6
World,2022/3/28,20.68
World,2022/3/29,20.74
World,2022/3/30,20.79
World,2022/3/31,21.17
World,2022/4/1,21.2
World,2022/4/2,21.22
World,2022/4/3,21.26
World,2022/4/4,21.32
World,2022/4/5,21.52
World,2022/4/6,21.56
World,2022/4/7,21.6
World,2022/4/8,21.66
World,2022/4/9,21.7
World,2022/4/10,21.73
World,2022/4/11,21.94
World,2022/4/12,21.99
World,2022/4/13,22.03
World,2022/4/14,22.07
World,2022/4/15,22.1
World,2022/4/16,22.11
World,2022/4/17,22.17
World,2022/4/18,22.38
World,2022/4/19,22.43
World,2022/4/20,23.01
World,2022/4/21,23.07
World,2022/4/22,23.11
World,2022/4/23,23.16
World,2022/4/24,23.2
World,2022/4/25,23.24
World,2022/4/26,23.3
World,2022/4/27,23.55
World,2022/4/28,23.62
World,2022/4/29,23.67
World,2022/4/30,23.69
World,2022/5/1,23.72
World,2022/5/2,23.74
World,2022/5/3,23.77
World,2022/5/4,23.79
World,2022/5/5,23.9
World,2022/5/6,23.98
World,2022/5/7,24
World,2022/5/8,24.02
World,2022/5/9,24.04
World,2022/5/10,24.08
World,2022/5/11,24.12
World,2022/5/12,24.24
World,2022/5/13,24.34
World,2022/5/14,24.36
World,2022/5/15,24.4
World,2022/5/16,24.43
World,2022/5/17,24.45
World,2022/5/18,24.49
World,2022/5/19,24.53
World,2022/5/20,24.57
World,2022/5/21,24.59
World,2022/5/22,24.72
World,2022/5/23,24.75
World,2022/5/24,24.78
World,2022/5/25,24.8
World,2022/5/26,24.88
World,2022/5/27,24.92
World,2022/5/28,24.95
World,2022/5/29,24.98
World,2022/5/30,25
World,2022/5/31,25.02
World,2022/6/1,25.1
World,2022/6/2,25.13
World,2022/6/3,25.17
World,2022/6/4,25.23
World,2022/6/5,25.25
World,2022/6/6,25.31
World,2022/6/7,25.47
World,2022/6/8,25.55
World,2022/6/9,25.58
World,2022/6/10,25.62
World,2022/6/11,25.65
World,2022/6/12,25.72
World,2022/6/13,25.74
World,2022/6/14,25.8
World,2022/6/15,25.85
World,2022/6/16,25.95
World,2022/6/17,25.99
World,2022/6/18,26.02
World,2022/6/19,26.06
World,2022/6/20,26.09
World,2022/6/21,26.14
World,2022/6/22,26.18
World,2022/6/23,26.25
World,2022/6/24,26.29
World,2022/6/25,26.32
World,2022/6/26,26.37
World,2022/6/27,26.43
World,2022/6/28,26.46
World,2022/6/29,26.52
World,2022/6/30,26.55
World,2022/7/1,26.58
World,2022/7/2,26.61
World,2022/7/3,26.64
World,2022/7/4,26.67
World,2022/7/5,26.71
World,2022/7/6,26.74
World,2022/7/7,26.82
World,2022/7/8,26.92
World,2022/7/9,26.94
World,2022/7/10,26.99
World,2022/7/11,27.03
World,2022/7/12,27.09
World,2022/7/13,27.13
World,2022/7/14,27.18
World,2022/7/15,27.25
World,2022/7/16,27.28
World,2022/7/17,27.3
World,2022/7/18,27.37
World,2022/7/19,27.51
World,2022/7/20,27.62
World,2022/7/21,27.71
World,2022/7/22,27.79
World,2022/7/23,27.85
World,2022/7/24,27.9
World,2022/7/25,27.95
World,2022/7/26,28.04
World,2022/7/27,28.11
World,2022/7/28,28.18
World,2022/7/29,28.26
World,2022/7/30,28.32
World,2022/7/31,28.37
World,2022/8/1,28.41
World,2022/8/2,28.49
World,2022/8/3,28.52
World,2022/8/4,28.61
World,2022/8/5,28.68
World,2022/8/6,28.74
World,2022/8/7,28.9
World,2022/8/8,28.98
World,2022/8/9,29.11
World,2022/8/10,29.15
World,2022/8/11,29.19
World,2022/8/12,29.23
World,2022/8/13,29.27
World,2022/8/14,29.33
World,2022/8/15,29.37
World,2022/8/16,29.41
World,2022/8/17,29.49
World,2022/8/18,29.57
World,2022/8/19,29.63
World,2022/8/20,29.67
World,2022/8/21,29.87
World,2022/8/22,29.93
World,2022/8/23,29.97
World,2022/8/24,30.02
World,2022/8/25,30.07
World,2022/8/26,30.13
World,2022/8/27,30.17
World,2022/8/28,30.24
World,2022/8/29,30.3
World,2022/8/30,30.36
World,2022/8/31,30.4
World,2022/9/1,30.43
World,2022/9/2,30.47
